Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
169,,CHW,Batting 4th,2021,182,85.1,162,701,622,74,154,30,1,27,108,1,0,62,162,.248,.324,.429,.753,267,21,11,0,6,0,3,.289,98,94
170,,BAL,Batting 4th,2023,193,84.9,162,693,622,95,158,37,1,22,90,5,0,57,175,.254,.319,.423,.742,263,15,6,1,7,2,2,.315,100,94
171,,COL,Batting 4th,2021,186,84.6,161,682,607,95,153,34,4,16,76,12,2,58,148,.252,.328,.400,.729,243,8,13,0,4,1,3,.306,100,88
172,,BAL,Batting 4th,2025,163,84.5,145,621,558,67,151,35,1,21,87,4,1,44,139,.271,.329,.450,.778,251,10,9,0,10,1,3,.319,119,104
173,,WSN,Batting 4th,2023,178,84.3,162,695,643,74,178,38,1,17,98,1,2,41,130,.277,.323,.418,.742,269,16,5,0,4,0,6,.322,108,94
174,,OAK,Batting 4th,2016,181,84.0,162,686,630,96,155,27,3,34,97,0,1,50,169,.246,.305,.460,.765,290,19,4,0,2,1,4,.282,117,90
175,,PHI,Batting 4th,2024,173,83.6,162,705,642,73,167,41,2,18,100,8,2,49,125,.260,.318,.414,.732,266,17,8,0,6,2,5,.295,95,99
176,,LAA,Batting 4th,2019,183,83.3,162,709,632,87,158,28,0,29,96,6,1,67,138,.250,.323,.432,.755,273,29,4,0,6,4,3,.274,102,86
177,,SFG,Batting 4th,2018,176,83.3,162,699,625,79,160,34,2,17,66,8,3,64,139,.256,.330,.398,.729,249,13,7,0,3,9,5,.303,118,87
178,,WSN,Batting 4th,2022,185,83.3,162,691,607,75,161,28,2,17,88,6,1,68,152,.265,.343,.402,.745,244,22,7,0,7,3,5,.324,117,103
179,,DET,Batting 4th,2017,198,83.2,162,698,629,70,166,32,1,19,78,3,1,60,132,.264,.331,.409,.740,257,20,5,0,4,4,9,.305,99,85
180,,MIA,Batting 4th,2018,227,82.7,161,692,604,76,146,17,4,23,74,2,1,79,164,.242,.332,.397,.730,240,12,5,0,4,5,4,.292,121,87
181,,LAD,Batting 4th,2016,180,82.6,162,701,623,72,163,30,2,16,81,1,2,68,135,.262,.335,.393,.728,245,15,4,0,6,7,2,.308,101,85
182,,NYM,Batting 4th,2024,175,82.6,162,703,628,90,149,30,1,29,84,3,0,61,170,.237,.316,.427,.743,268,21,12,0,2,3,2,.278,102,102
183,,MIA,Batting 4th,2025,174,82.2,146,632,573,79,153,29,0,24,83,7,3,46,129,.267,.324,.443,.768,254,13,6,0,7,0,4,.302,116,101
184,,PHI,Batting 4th,2016,222,82.2,162,681,622,79,152,21,0,34,92,2,1,47,160,.244,.298,.442,.740,275,11,4,0,8,2,6,.271,114,84
185,,CLE,Batting 4th,2021,180,82.1,162,672,600,78,147,31,2,25,112,13,3,58,178,.245,.313,.428,.741,257,13,5,0,9,2,4,.300,109,90
186,,STL,Batting 4th,2016,207,82.0,162,707,626,89,143,28,0,29,95,6,5,67,169,.228,.310,.412,.722,258,9,9,0,5,2,10,.263,89,82
187,,PHI,Batting 4th,2017,188,81.9,162,699,613,76,143,23,1,31,108,5,1,72,126,.233,.319,.426,.745,261,22,8,0,6,5,10,.242,105,86
188,,MIN,Batting 4th,2025,168,81.7,146,620,555,77,140,30,2,25,78,7,1,50,128,.252,.321,.449,.770,249,11,9,0,5,1,4,.283,116,101
189,,KCR,Batting 4th,2018,172,81.6,162,692,633,72,156,32,2,31,103,3,3,42,157,.246,.301,.450,.751,285,19,10,0,7,1,4,.277,114,90
190,,TOR,Batting 4th,2017,184,81.6,162,703,629,85,149,31,1,30,97,0,1,64,158,.237,.307,.432,.740,272,19,3,0,7,2,4,.266,103,83
191,,LAA,Batting 4th,2018,192,81.4,162,697,641,72,163,22,1,27,102,4,3,45,129,.254,.307,.418,.725,268,12,6,0,5,3,12,.278,99,84
192,,CHC,Batting 4th,2021,182,81.2,162,681,597,78,141,26,0,27,95,11,4,65,199,.236,.324,.415,.739,248,16,14,0,4,1,6,.304,106,90
193,,TOR,Batting 4th,2022,185,80.7,162,702,620,82,152,37,1,17,80,5,3,68,145,.245,.325,.390,.715,242,13,8,0,6,1,9,.291,89,95
194,,BAL,Batting 4th,2021,186,80.5,162,682,614,75,150,27,1,26,82,2,3,57,174,.244,.314,.419,.732,257,12,7,0,4,4,6,.297,108,88
195,,LAA,Batting 4th,2017,183,80.5,162,689,622,73,162,26,1,21,85,8,4,55,134,.260,.328,.407,.735,253,20,9,0,3,3,4,.300,107,84
196,,LAD,Batting 4th,2022,170,80.4,162,713,608,79,132,29,2,23,94,2,0,89,154,.217,.323,.385,.707,234,12,9,0,7,4,6,.249,84,93
197,,LAA,Batting 4th,2023,187,80.1,162,704,625,78,158,24,0,19,94,3,2,60,160,.253,.324,.382,.706,239,12,10,0,9,0,5,.305,92,86
198,,MIA,Batting 4th,2019,201,80.1,162,697,641,71,162,37,3,23,79,2,2,48,143,.253,.305,.427,.732,274,18,2,1,5,2,5,.290,116,79
199,,ATL,Batting 4th,2017,207,79.8,162,708,658,72,176,43,1,20,92,2,3,43,147,.267,.314,.427,.741,281,27,3,0,3,6,9,.316,100,84
200,,CIN,Batting 4th,2022,180,79.7,162,684,597,67,136,34,1,22,70,1,0,68,166,.228,.325,.399,.723,238,13,18,0,1,2,5,.278,114,97
201,,SDP,Batting 4th,2017,198,79.7,162,680,625,74,148,34,1,31,88,5,0,41,146,.237,.290,.443,.733,277,13,8,1,5,4,4,.258,110,81
202,,TBR,Batting 4th,2022,188,79.7,162,690,619,66,153,30,3,16,93,13,2,54,150,.247,.319,.383,.702,237,9,13,0,4,1,6,.300,105,91
203,,SDP,Batting 4th,2025,167,79.6,146,621,556,65,156,26,4,11,72,9,2,53,120,.281,.345,.401,.746,223,11,5,0,7,2,1,.336,111,98
204,,DET,Batting 4th,2019,186,79.2,161,689,624,62,151,44,3,17,74,7,2,47,178,.242,.302,.404,.706,252,7,10,0,8,2,7,.307,107,74
205,,NYM,Batting 4th,2021,193,79.2,162,668,581,68,129,25,1,31,93,4,1,66,143,.222,.314,.429,.743,249,16,15,0,6,4,6,.237,109,91
206,,SEA,Batting 4th,2023,169,79.1,162,709,633,82,139,29,0,29,100,8,3,70,225,.220,.296,.403,.699,255,6,1,0,5,5,6,.286,90,82
207,,KCR,Batting 4th,2016,182,79.0,162,687,627,69,161,27,1,26,103,10,3,51,126,.257,.314,.427,.742,268,25,4,0,5,6,3,.281,107,86
208,,PIT,Batting 4th,2024,194,78.9,162,697,640,81,154,26,3,25,94,6,2,48,171,.241,.294,.408,.702,261,7,3,0,6,0,5,.287,108,90
209,,SDP,Batting 4th,2016,204,78.7,162,688,614,80,142,34,2,22,77,10,4,57,152,.231,.308,.401,.708,246,7,12,1,3,3,6,.271,106,79
210,,TBR,Batting 4th,2019,189,78.7,162,718,640,81,149,40,2,19,83,7,2,61,180,.233,.306,.391,.697,250,13,10,0,7,1,5,.290,85,72
211,,KCR,Batting 4th,2023,179,78.6,162,683,623,73,153,29,0,25,83,14,6,46,160,.246,.306,.413,.719,257,11,10,0,4,5,5,.290,105,88
212,,CIN,Batting 4th,2025,163,78.0,146,628,571,77,148,24,6,21,97,6,1,46,162,.259,.314,.433,.746,247,12,3,0,8,3,3,.321,110,96
213,,ATL,Batting 4th,2025,158,77.9,146,635,546,83,124,23,1,27,89,3,0,79,140,.227,.329,.421,.750,230,15,6,0,4,3,3,.253,112,97
214,,TEX,Batting 4th,2022,168,77.7,162,687,630,74,156,41,5,16,83,17,7,49,178,.248,.304,.405,.709,255,11,4,0,4,1,3,.318,104,92
215,,CIN,Batting 4th,2019,213,77.3,162,697,611,80,134,24,1,31,85,13,6,62,153,.219,.307,.414,.722,253,17,18,0,5,5,2,.238,96,77
216,,NYY,Batting 4th,2022,192,77.3,162,706,633,84,142,22,0,32,90,10,3,59,195,.224,.292,.411,.703,260,12,5,0,8,3,3,.266,86,89
217,,BAL,Batting 4th,2022,178,77.2,162,692,627,69,150,34,1,23,99,3,1,48,163,.239,.299,.407,.705,255,11,8,1,7,1,1,.283,102,91
218,,DET,Batting 4th,2024,189,77.1,162,688,611,69,146,33,5,18,89,2,3,62,168,.239,.315,.398,.713,243,13,8,0,5,1,1,.298,108,94
219,,CHW,Batting 4th,2018,188,76.9,162,696,618,86,133,23,1,32,79,1,2,68,203,.215,.300,.411,.711,254,12,8,0,2,3,9,.262,102,81
220,,PIT,Batting 4th,2018,187,76.4,161,696,622,76,158,30,3,13,76,1,4,60,143,.254,.321,.375,.695,233,10,5,1,8,2,3,.306,93,79
221,,CHW,Batting 4th,2019,179,76.3,161,685,622,84,144,33,1,26,85,4,1,53,183,.232,.299,.413,.712,257,14,8,0,2,3,13,.284,95,75
222,,MIN,Batting 4th,2022,189,76.2,162,696,604,76,151,26,2,11,66,4,3,72,135,.250,.338,.354,.692,214,13,12,0,8,0,2,.300,95,90
223,,NYY,Batting 4th,2016,183,75.9,162,693,625,70,150,24,1,21,75,3,0,60,166,.240,.308,.382,.690,239,10,3,1,4,2,4,.292,92,75
224,,STL,Batting 4th,2025,174,75.9,147,627,552,73,135,28,1,21,83,6,1,53,136,.245,.324,.413,.737,228,13,15,0,7,3,5,.284,113,94
225,,LAA,Batting 4th,2021,182,75.8,162,691,619,76,141,31,1,25,74,3,1,62,179,.228,.302,.402,.705,249,13,6,0,4,6,7,.277,96,81
226,,SDP,Batting 4th,2018,194,75.7,162,694,629,83,152,31,3,19,70,6,3,58,183,.242,.310,.391,.701,246,14,5,0,2,5,5,.310,107,79
227,,CLE,Batting 4th,2022,183,75.5,162,709,653,79,151,34,0,28,95,6,1,39,163,.231,.281,.412,.693,269,12,9,0,8,3,7,.262,97,86
228,,MIA,Batting 4th,2023,189,75.5,162,693,636,80,150,32,2,29,91,4,2,47,172,.236,.291,.429,.721,273,20,5,0,5,2,7,.275,98,87
229,,STL,Batting 4th,2024,178,75.5,162,699,635,78,158,29,0,21,77,10,3,49,127,.249,.305,.394,.699,250,17,6,0,8,2,4,.277,98,90
230,,TBR,Batting 4th,2023,172,75.5,162,705,610,83,137,24,3,20,93,13,6,75,171,.225,.323,.372,.696,227,17,16,0,4,0,3,.277,81,84
231,,ARI,Batting 4th,2021,192,75.1,162,700,634,82,145,32,7,18,79,2,1,58,149,.229,.299,.386,.685,245,8,6,0,2,3,4,.271,98,76
232,,CIN,Batting 4th,2024,176,75.0,162,685,613,81,132,31,4,24,87,13,3,54,148,.215,.288,.396,.684,243,4,11,1,6,0,7,.242,97,85
233,,KCR,Batting 4th,2024,204,75.0,162,680,615,64,149,26,0,26,103,3,1,46,146,.242,.303,.411,.714,253,17,11,0,8,9,2,.273,101,94
234,,OAK,Batting 4th,2023,210,75.0,162,684,623,59,137,29,6,27,78,14,2,50,183,.220,.283,.416,.699,259,10,6,2,2,0,3,.265,107,81
235,,PHI,Batting 4th,2025,163,74.6,146,627,558,77,134,23,2,22,76,8,1,52,144,.240,.316,.407,.723,227,10,12,0,4,1,2,.283,91,90
236,,HOU,Batting 4th,2018,176,73.5,162,703,632,83,158,28,2,18,96,4,0,52,131,.250,.305,.386,.691,244,21,4,1,14,3,6,.282,84,77
237,,PIT,Batting 4th,2021,202,72.9,162,681,606,62,144,22,2,18,91,4,3,63,159,.238,.312,.370,.681,224,8,5,1,6,1,2,.290,103,77
238,,TOR,Batting 4th,2024,191,71.7,162,692,607,65,150,32,0,12,74,5,2,69,142,.247,.329,.359,.689,218,23,9,0,7,1,6,.300,97,90
239,,SDP,Batting 4th,2019,204,71.3,162,689,623,75,142,22,3,29,91,3,4,54,189,.228,.287,.413,.700,257,17,2,0,10,3,3,.272,94,71
240,,HOU,Batting 4th,2024,172,71.2,161,695,637,78,159,26,3,17,79,10,1,44,125,.250,.297,.380,.677,242,18,3,0,10,1,6,.281,83,84
241,,MIL,Batting 4th,2023,190,70.6,162,693,607,83,134,28,1,21,85,12,1,71,165,.221,.309,.374,.683,227,22,9,0,6,4,2,.265,94,80
242,,TEX,Batting 4th,2024,177,70.6,162,687,628,71,140,36,0,26,86,9,6,45,194,.223,.278,.404,.682,254,9,6,0,8,2,2,.274,98,84
243,,CHW,Batting 4th,2024,189,70.0,162,676,610,57,149,28,1,17,63,5,2,53,150,.244,.307,.377,.684,230,17,5,1,7,0,1,.293,121,87
244,,DET,Batting 4th,2018,189,69.7,162,692,628,67,152,26,3,19,89,3,2,53,137,.242,.301,.384,.685,241,21,3,1,7,2,9,.278,101,75
245,,NYY,Batting 4th,2023,188,69.5,162,687,612,77,133,22,0,28,88,7,5,65,170,.217,.297,.391,.688,239,17,6,0,3,2,1,.252,96,80
246,,DET,Batting 4th,2022,182,69.4,162,671,617,57,152,27,0,17,76,5,1,46,150,.246,.298,.373,.671,230,11,2,0,6,2,7,.296,112,82
247,,SFG,Batting 4th,2023,196,69.4,162,697,614,78,140,22,3,21,95,2,0,65,169,.228,.304,.376,.680,231,22,6,1,10,3,2,.274,96,79
248,,BAL,Batting 4th,2018,182,69.1,162,690,646,74,160,21,1,29,89,3,1,30,160,.248,.281,.418,.699,270,26,4,0,10,0,3,.281,101,77
249,,KCR,Batting 4th,2025,165,69.1,146,617,563,56,141,27,2,19,78,6,1,41,100,.250,.308,.407,.715,229,16,8,0,4,3,2,.272,105,88
250,,SFG,Batting 4th,2025,158,68.2,146,631,544,74,120,27,1,17,63,7,2,68,134,.221,.320,.368,.688,200,11,14,0,5,0,3,.259,96,83
251,,OAK,Batting 4th,2021,192,67.8,162,692,609,72,125,25,2,24,94,0,2,64,168,.205,.288,.371,.659,226,9,10,0,9,1,0,.237,82,70
252,,OAK,Batting 4th,2022,200,67.6,162,679,609,63,129,31,2,21,83,11,1,56,176,.212,.285,.373,.658,227,10,8,1,4,0,1,.260,109,78
253,,NYM,Batting 4th,2018,183,67.2,162,706,613,69,125,25,1,21,77,5,4,79,161,.204,.295,.351,.645,215,9,4,0,10,4,8,.236,85,66
254,,KCR,Batting 4th,2022,189,67.1,162,687,620,65,133,21,5,22,71,6,1,54,155,.215,.284,.371,.655,230,11,8,0,5,0,5,.248,90,77
255,,CLE,Batting 4th,2025,170,67.0,145,610,528,60,109,15,1,27,86,7,0,64,157,.206,.300,.392,.692,207,8,10,0,8,2,3,.233,107,82
256,,NYY,Batting 4th,2024,177,66.7,162,713,639,62,138,25,2,21,95,3,1,60,168,.216,.285,.360,.645,230,14,5,0,9,0,4,.255,70,76
257,,TOR,Batting 4th,2019,173,66.7,162,701,625,76,128,29,2,22,74,6,1,68,179,.205,.287,.363,.650,227,13,5,0,2,2,7,.249,79,61
258,,HOU,Batting 4th,2025,156,66.5,146,634,577,67,136,21,3,20,72,1,0,46,159,.236,.297,.386,.683,223,12,6,0,5,1,5,.288,90,80
259,,WSN,Batting 4th,2025,160,66.3,145,613,556,78,132,28,7,15,70,4,4,50,126,.237,.305,.394,.699,219,11,5,0,2,0,3,.281,99,84
260,,TEX,Batting 4th,2025,168,65.8,147,629,580,69,135,28,1,22,86,8,2,39,146,.233,.283,.398,.682,231,10,4,0,5,0,5,.271,96,78
261,,CHW,Batting 4th,2025,158,65.6,146,626,561,73,128,25,1,20,83,11,1,53,131,.228,.299,.383,.682,215,14,6,0,6,1,1,.260,99,80
262,,BOS,Batting 4th,2025,163,65.2,147,642,593,76,140,29,0,19,84,13,1,38,172,.236,.287,.381,.668,226,13,6,0,5,2,2,.297,78,75
263,,PIT,Batting 4th,2025,162,64.2,146,624,551,59,131,28,1,11,67,4,1,67,121,.238,.324,.352,.676,194,15,4,0,2,1,1,.285,107,80
264,,COL,Batting 4th,2024,183,64.1,162,691,620,64,138,35,0,16,71,5,1,57,195,.223,.296,.356,.652,221,20,9,1,4,5,5,.295,86,78
265,,COL,Batting 4th,2025,149,63.4,146,614,559,60,131,33,2,18,68,4,4,48,182,.234,.299,.397,.696,222,16,4,0,2,1,4,.313,103,83
266,,WSN,Batting 4th,2024,181,62.9,162,678,619,70,140,37,0,16,83,11,1,43,136,.226,.283,.363,.647,225,19,9,0,7,0,3,.262,88,76
267,,SDP,Batting 4th,2022,180,61.3,162,704,624,67,129,31,0,16,84,1,1,68,180,.207,.286,.333,.619,208,13,4,0,7,2,10,.260,77,69
268,,PIT,Batting 4th,2022,178,56.5,162,672,585,55,117,20,3,15,85,6,1,79,176,.200,.292,.321,.613,188,19,0,0,8,1,2,.254,89,68
269,,LAA,Batting 4th,2024,197,55.9,162,681,624,70,134,27,1,16,68,9,3,43,145,.215,.272,.338,.610,211,18,8,1,5,0,5,.252,82,67
270,,MIA,Batting 4th,2022,191,52.4,162,682,615,52,120,24,1,15,65,7,0,56,182,.195,.267,.311,.577,191,13,5,0,3,1,3,.249,77,58
271,,SFG,Batting 4th,2020,71,51.0,60,257,227,40,73,15,4,13,40,0,0,29,50,.322,.397,.595,.992,135,10,0,0,1,2,1,.364,150,150
272,,ATL,Batting 4th,2020,68,48.7,60,271,236,32,72,14,0,12,47,0,0,31,68,.305,.391,.517,.908,122,5,3,0,1,3,1,.382,119,131
273,,NYM,Batting 4th,2020,73,44.3,60,258,232,33,68,18,1,11,44,3,1,18,66,.293,.357,.522,.878,121,3,6,0,2,0,1,.363,116,122
274,,BOS,Batting 4th,2020,68,43.5,60,261,235,37,68,14,1,14,39,4,1,23,59,.289,.352,.536,.889,126,7,1,0,2,1,0,.329,127,123
275,,OAK,Batting 4th,2020,67,40.5,60,252,215,40,53,14,1,12,42,3,0,32,73,.247,.357,.488,.846,105,2,5,0,0,1,2,.315,134,114
276,,SEA,Batting 4th,2020,64,39.8,60,252,204,37,53,11,0,10,46,5,0,33,36,.260,.373,.461,.834,94,3,8,0,7,3,0,.261,145,113
277,,DET,Batting 4th,2020,67,38.2,58,237,205,35,58,13,0,11,33,1,1,30,50,.283,.377,.507,.884,104,8,1,0,0,0,4,.326,152,125
278,,TOR,Batting 4th,2020,62,38.0,60,256,234,41,60,8,0,16,31,6,1,22,66,.256,.320,.496,.816,116,3,0,0,0,0,5,.289,111,105
279,,CHW,Batting 4th,2020,71,37.9,60,256,226,37,59,9,0,14,47,0,0,26,67,.261,.336,.487,.823,110,4,1,0,3,1,3,.304,111,108
280,,HOU,Batting 4th,2020,65,36.8,60,255,221,33,59,16,1,8,32,2,1,30,38,.267,.349,.457,.806,101,4,0,0,4,1,1,.285,124,105
281,,MIN,Batting 4th,2020,66,36.3,60,247,220,38,54,9,0,15,42,2,0,24,64,.245,.320,.491,.811,108,2,1,0,2,0,3,.273,117,104
282,,PHI,Batting 4th,2020,62,36.3,60,254,229,39,58,8,0,14,39,4,1,18,64,.253,.327,.472,.798,108,3,7,0,0,0,1,.291,103,102
283,,WSN,Batting 4th,2020,67,36.1,60,254,224,32,59,14,1,11,37,2,0,25,51,.263,.339,.482,.821,108,7,2,0,3,6,2,.291,112,108
284,,SDP,Batting 4th,2020,67,35.4,60,258,231,38,58,9,0,14,42,4,1,23,48,.251,.322,.472,.794,109,5,2,0,2,0,0,.257,98,100
285,,LAA,Batting 4th,2020,69,35.3,60,268,231,30,61,11,0,9,38,4,2,32,48,.264,.358,.429,.787,99,9,3,0,2,0,1,.295,108,102
286,,MIA,Batting 4th,2020,71,35.3,60,249,212,35,55,9,0,10,29,0,1,31,55,.259,.353,.443,.797,94,3,2,0,4,0,2,.298,126,103
287,,NYY,Batting 4th,2020,72,33.9,60,249,207,32,48,6,1,11,34,3,1,36,73,.232,.355,.430,.785,89,4,4,0,1,1,1,.298,100,101
288,,CIN,Batting 4th,2020,66,33.7,60,243,210,34,44,7,0,17,45,3,0,30,77,.210,.313,.486,.798,102,3,2,0,1,1,2,.231,121,101
289,,BAL,Batting 4th,2020,68,33.5,60,255,223,31,53,6,0,14,37,1,1,24,65,.238,.319,.453,.772,101,3,4,1,3,0,3,.265,105,95
290,,MIL,Batting 4th,2020,77,32.1,60,252,214,38,47,7,1,14,36,0,0,33,70,.220,.335,.458,.793,98,9,4,0,0,1,2,.254,125,101
291,,KCR,Batting 4th,2020,73,31.3,60,255,218,23,53,11,1,8,38,0,1,30,62,.243,.336,.413,.749,90,4,2,0,3,3,1,.298,112,92
292,,LAD,Batting 4th,2020,65,31.2,60,262,234,36,52,10,1,10,32,7,0,26,54,.222,.305,.402,.707,94,2,2,0,0,1,1,.247,74,80
293,,ARI,Batting 4th,2020,66,29.9,60,258,236,30,61,13,0,9,40,2,0,16,50,.258,.302,.428,.730,101,7,1,0,5,1,2,.286,106,85
294,,TEX,Batting 4th,2020,62,29.2,60,246,213,28,44,11,0,11,32,2,1,29,75,.207,.313,.413,.726,88,2,4,0,0,2,1,.260,123,85
295,,CLE,Batting 4th,2020,63,27.8,60,256,207,34,41,7,0,8,30,0,0,47,44,.198,.348,.348,.695,72,5,1,0,1,1,1,.212,103,81
296,,TBR,Batting 4th,2020,71,27.5,60,256,217,28,46,14,0,7,27,1,0,35,62,.212,.324,.373,.697,81,6,2,0,2,3,2,.260,87,79
297,,STL,Batting 4th,2020,66,25.2,58,227,192,27,38,9,1,8,30,0,1,29,72,.198,.322,.380,.702,73,2,6,0,0,1,1,.268,102,80
298,,CHC,Batting 4th,2020,89,24.7,60,254,221,37,42,7,1,10,28,3,0,25,72,.190,.291,.367,.658,81,5,7,0,1,2,4,.229,86,68
299,,PIT,Batting 4th,2020,70,21.7,60,245,217,31,44,5,0,10,24,0,0,22,72,.203,.286,.364,.650,79,8,4,0,2,4,3,.248,103,66
300,,COL,Batting 4th,2020,69,21.6,60,256,235,27,50,10,1,11,32,3,1,16,46,.213,.258,.404,.662,95,11,0,0,5,3,1,.213,83,66
