Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
169,,CIN,Batting 1st,2018,211,89.7,162,762,680,103,173,43,4,15,59,11,10,65,135,.254,.326,.396,.721,269,7,9,4,4,4,2,.296,98,92
170,,ARI,Batting 1st,2021,190,89.5,162,758,670,90,169,40,4,13,64,13,6,76,159,.252,.331,.382,.713,256,8,5,1,5,0,5,.310,107,88
171,,KCR,Batting 1st,2021,175,89.3,162,735,679,100,188,43,3,10,75,40,4,40,107,.277,.316,.393,.709,267,13,4,0,12,1,5,.310,103,86
172,,TBR,Batting 1st,2018,170,89.2,162,756,673,108,172,30,5,16,77,35,9,65,135,.256,.329,.386,.715,260,15,11,2,5,2,9,.296,94,91
173,,SEA,Batting 1st,2016,188,89.1,162,765,679,98,183,34,6,9,56,13,13,65,117,.270,.342,.377,.719,256,9,11,6,3,0,10,.313,93,90
174,,SDP,Batting 1st,2017,200,88.9,162,723,665,75,176,32,11,17,60,16,7,49,141,.265,.315,.423,.737,281,10,2,2,5,0,10,.311,113,95
175,,DET,Batting 1st,2024,196,88.8,162,744,665,109,159,27,8,22,56,11,5,69,174,.239,.314,.403,.717,268,4,5,2,3,3,4,.290,109,94
176,,PIT,Batting 1st,2021,182,88.2,162,731,671,91,187,37,6,9,59,12,7,52,117,.279,.334,.392,.726,263,11,5,1,2,1,1,.325,116,92
177,,BAL,Batting 1st,2017,205,88.1,162,753,693,100,175,37,1,25,68,6,1,47,167,.253,.307,.417,.724,289,15,9,1,3,1,7,.298,94,91
178,,LAA,Batting 1st,2021,184,88.0,162,741,673,98,177,29,2,16,61,21,3,59,136,.263,.323,.383,.706,258,8,2,4,3,4,2,.307,98,86
179,,MIL,Batting 1st,2024,190,88.0,162,755,680,95,168,37,6,14,71,45,9,65,163,.247,.312,.381,.693,259,6,1,5,4,3,6,.304,90,88
180,,DET,Batting 1st,2021,175,87.5,162,734,652,88,160,28,4,20,74,22,6,70,185,.245,.321,.393,.713,256,8,5,1,6,0,3,.309,103,88
181,,SFG,Batting 1st,2019,187,87.4,162,758,680,91,172,32,1,18,61,5,7,66,160,.253,.321,.382,.703,260,3,5,0,7,1,9,.303,104,82
182,,SFG,Batting 1st,2022,229,87.3,162,756,653,94,149,29,7,22,76,11,3,81,178,.228,.320,.395,.715,258,13,11,2,9,0,4,.275,103,101
183,,SEA,Batting 1st,2021,165,86.9,162,739,663,101,169,38,1,17,69,5,4,63,140,.255,.321,.392,.713,260,7,5,1,7,1,4,.296,108,88
184,,MIL,Batting 1st,2019,195,86.8,162,772,685,101,169,33,1,18,62,15,6,72,160,.247,.324,.377,.700,258,13,9,0,6,0,7,.294,85,81
185,,COL,Batting 1st,2023,172,86.7,162,744,657,92,159,34,6,17,69,7,2,65,132,.242,.320,.390,.710,256,9,14,0,7,0,4,.276,100,85
186,,SFG,Batting 1st,2016,179,86.7,162,769,701,90,185,29,7,15,63,17,11,54,97,.264,.320,.389,.710,273,12,5,7,2,1,8,.288,95,86
187,,CLE,Batting 1st,2021,172,86.5,162,731,654,108,157,33,2,22,66,16,2,70,166,.240,.317,.398,.715,260,11,5,0,2,0,7,.288,102,88
188,,LAA,Batting 1st,2016,182,86.3,162,738,673,91,197,38,2,8,48,2,4,52,90,.293,.345,.391,.735,263,24,4,3,5,0,6,.326,104,94
189,,NYY,Batting 1st,2016,171,86.0,162,739,643,84,167,27,11,9,56,21,8,71,108,.260,.337,.378,.714,243,11,6,4,5,0,7,.298,100,88
190,,MIA,Batting 1st,2021,193,85.9,162,722,668,98,176,36,4,18,65,20,11,43,162,.263,.313,.410,.723,274,7,6,2,3,0,1,.322,115,89
191,,NYY,Batting 1st,2024,174,85.4,162,770,700,113,174,31,7,16,64,14,3,57,163,.249,.306,.381,.687,267,9,4,2,7,0,9,.299,81,86
192,,OAK,Batting 1st,2018,188,85.0,162,769,688,99,162,37,4,18,64,12,7,69,172,.235,.309,.379,.688,261,4,6,1,5,2,6,.286,81,83
193,,LAA,Batting 1st,2025,153,84.7,146,662,601,97,150,35,2,27,67,21,10,44,168,.250,.311,.449,.760,270,7,12,0,5,5,4,.299,114,100
194,,COL,Batting 1st,2021,183,84.6,161,737,663,103,168,35,1,13,68,23,5,62,124,.253,.318,.368,.686,244,4,4,2,6,1,8,.291,89,81
195,,MIA,Batting 1st,2018,234,84.5,161,746,674,86,176,31,1,13,45,7,5,54,145,.261,.329,.368,.697,248,7,15,0,2,2,10,.315,112,87
196,,MIN,Batting 1st,2024,204,84.5,162,751,668,102,158,39,0,21,78,14,5,66,182,.237,.314,.389,.703,260,12,12,0,5,1,3,.291,94,90
197,,TOR,Batting 1st,2023,171,84.5,162,758,694,91,178,24,1,23,78,20,5,55,131,.256,.316,.393,.710,273,21,6,1,1,0,6,.287,90,84
198,,TEX,Batting 1st,2022,172,84.4,162,741,668,98,158,24,5,26,90,23,8,61,146,.237,.298,.404,.702,270,7,2,0,10,0,11,.261,101,96
199,,CLE,Batting 1st,2025,154,84.2,145,656,594,78,168,27,1,12,56,19,6,50,66,.283,.339,.392,.731,233,4,4,1,7,2,2,.298,120,95
200,,CHW,Batting 1st,2019,171,84.1,161,743,698,105,197,34,4,9,51,15,5,23,170,.282,.311,.381,.693,266,7,8,11,3,0,11,.360,91,79
201,,SFG,Batting 1st,2024,191,83.7,162,741,670,93,166,37,1,19,65,16,6,61,164,.248,.313,.391,.704,262,12,5,0,5,1,6,.299,101,91
202,,CHW,Batting 1st,2018,171,83.6,162,745,673,96,160,36,4,21,69,15,9,61,218,.238,.305,.397,.702,267,6,5,4,2,0,8,.319,100,86
203,,MIL,Batting 1st,2022,179,83.6,162,749,650,92,151,24,4,18,58,23,6,86,174,.232,.326,.365,.691,237,10,7,1,5,6,3,.287,93,95
204,,PHI,Batting 1st,2021,203,83.4,162,747,670,103,158,32,3,25,78,7,3,60,130,.236,.302,.404,.706,271,12,7,2,8,2,12,.254,94,85
205,,MIA,Batting 1st,2025,158,83.2,146,676,615,91,176,25,6,7,52,26,9,54,100,.286,.345,.380,.725,234,10,2,3,2,2,4,.331,106,94
206,,SEA,Batting 1st,2019,178,83.2,162,758,681,88,163,30,9,13,59,42,13,59,180,.239,.312,.367,.679,250,7,13,4,1,0,7,.307,85,76
207,,DET,Batting 1st,2017,184,83.0,162,755,678,105,155,29,6,23,62,15,5,68,109,.229,.305,.391,.696,265,11,7,1,1,2,7,.241,86,84
208,,PIT,Batting 1st,2024,180,83.0,162,741,672,98,165,29,2,22,63,10,3,55,168,.246,.313,.393,.706,264,15,12,0,2,1,8,.295,110,91
209,,DET,Batting 1st,2025,199,82.9,146,671,601,101,147,28,3,24,68,9,0,57,151,.245,.311,.421,.732,253,8,4,0,7,0,2,.284,97,94
210,,MIL,Batting 1st,2017,196,82.8,162,750,668,91,161,32,5,14,60,25,9,74,183,.241,.320,.367,.687,245,9,5,1,2,1,5,.311,85,83
211,,PIT,Batting 1st,2018,202,82.8,161,744,688,96,177,35,6,17,66,10,6,38,142,.257,.301,.400,.701,275,10,9,1,8,3,9,.298,93,86
212,,COL,Batting 1st,2024,176,82.1,162,733,662,84,164,37,6,16,69,9,4,51,158,.248,.307,.394,.702,261,11,10,1,9,0,5,.298,100,90
213,,TEX,Batting 1st,2024,171,82.1,162,741,675,105,161,27,2,23,77,9,3,60,112,.239,.304,.387,.690,261,7,4,0,2,1,5,.255,102,87
214,,DET,Batting 1st,2019,168,82.0,161,745,681,91,171,38,9,11,49,17,7,55,182,.251,.309,.382,.691,260,10,4,1,4,0,5,.325,104,78
215,,MIA,Batting 1st,2019,229,81.9,162,743,675,95,166,34,2,18,61,21,9,53,154,.246,.310,.382,.692,258,9,11,0,4,2,12,.292,106,78
216,,NYY,Batting 1st,2021,173,81.9,162,749,659,89,170,27,0,12,67,5,2,81,107,.258,.340,.354,.694,233,17,4,0,5,2,2,.290,93,85
217,,LAA,Batting 1st,2017,180,81.4,162,742,671,103,170,37,1,16,62,27,11,65,119,.253,.320,.383,.703,257,18,2,1,3,0,9,.286,98,87
218,,MIN,Batting 1st,2018,172,81.4,162,748,682,90,177,34,2,12,63,3,4,59,125,.260,.321,.368,.689,251,10,4,0,3,4,5,.301,92,84
219,,OAK,Batting 1st,2024,186,81.0,162,740,669,91,158,33,4,21,66,17,4,55,159,.236,.300,.392,.691,262,11,8,3,5,1,2,.277,99,87
220,,PIT,Batting 1st,2023,184,80.9,162,743,655,92,148,37,4,19,57,19,10,74,151,.226,.308,.382,.689,250,7,6,2,6,0,1,.263,95,79
221,,OAK,Batting 1st,2017,178,80.8,162,756,673,106,153,40,2,21,64,25,8,73,167,.227,.303,.386,.689,260,14,2,3,5,0,5,.269,84,83
222,,CHW,Batting 1st,2017,171,80.7,162,743,685,89,172,32,4,19,67,18,8,38,163,.251,.300,.393,.693,269,10,11,7,2,1,9,.303,90,83
223,,STL,Batting 1st,2024,167,80.6,162,747,686,98,163,35,4,19,68,4,4,46,127,.238,.292,.383,.676,263,1,9,1,5,0,3,.264,91,82
224,,CHC,Batting 1st,2025,164,80.4,146,678,602,89,139,21,4,25,81,11,2,65,160,.231,.310,.404,.713,243,6,6,0,5,0,4,.270,92,89
225,,LAA,Batting 1st,2024,170,80.4,162,731,647,75,159,25,3,18,60,10,6,65,135,.246,.320,.377,.698,244,12,9,3,6,0,4,.282,109,89
226,,ARI,Batting 1st,2022,181,79.7,162,736,658,83,151,36,3,19,77,24,7,61,176,.229,.303,.380,.683,250,9,10,3,4,0,3,.283,98,91
227,,LAA,Batting 1st,2018,175,79.6,162,745,664,98,148,35,3,26,67,10,4,63,131,.223,.295,.402,.697,267,14,8,1,8,2,5,.237,92,85
228,,COL,Batting 1st,2022,179,79.4,162,746,658,92,156,27,5,16,53,8,2,70,151,.237,.320,.366,.686,241,16,12,2,4,1,3,.283,94,93
229,,PIT,Batting 1st,2022,177,79.4,162,723,669,88,165,35,6,15,65,16,5,47,173,.247,.299,.384,.683,257,6,4,1,2,0,9,.311,108,91
230,,STL,Batting 1st,2019,190,79.2,162,749,654,94,141,31,3,18,66,18,4,82,186,.216,.308,.355,.663,232,5,8,0,5,0,9,.270,81,72
231,,KCR,Batting 1st,2022,175,79.1,162,735,656,93,156,36,3,15,81,18,5,67,144,.238,.306,.370,.677,243,9,2,0,10,0,3,.278,97,90
232,,CHW,Batting 1st,2023,176,79.0,162,738,685,80,184,34,2,6,54,21,2,46,162,.269,.317,.350,.667,240,11,3,2,2,3,3,.343,100,75
233,,PIT,Batting 1st,2025,165,78.4,146,657,576,84,130,27,3,21,71,27,4,72,174,.226,.317,.392,.709,226,7,6,0,3,1,5,.284,116,89
234,,CHC,Batting 1st,2019,255,78.2,162,758,674,99,143,25,3,28,69,6,2,75,167,.212,.294,.383,.677,258,12,5,0,4,1,7,.238,74,74
235,,STL,Batting 1st,2022,176,78.2,162,753,668,113,154,30,3,14,54,22,3,67,136,.231,.312,.347,.659,232,11,14,0,4,0,5,.268,79,86
236,,PIT,Batting 1st,2017,178,77.4,162,750,681,104,166,23,5,14,67,23,6,50,128,.244,.309,.354,.663,241,12,16,0,3,2,8,.280,89,77
237,,CIN,Batting 1st,2017,177,77.1,162,763,703,105,171,19,11,9,48,64,14,51,154,.243,.295,.340,.635,239,6,1,6,2,0,4,.299,68,69
238,,SDP,Batting 1st,2022,183,76.5,162,754,667,85,153,39,2,14,56,2,2,66,152,.229,.306,.357,.662,238,8,9,6,4,0,3,.275,90,87
239,,KCR,Batting 1st,2023,174,76.2,162,732,664,91,162,28,6,15,70,22,10,54,186,.244,.301,.372,.673,247,10,4,1,9,0,5,.311,93,75
240,,TOR,Batting 1st,2017,185,75.9,162,757,684,102,149,35,1,28,65,14,6,60,179,.218,.285,.395,.680,270,16,6,3,4,1,6,.252,87,79
241,,BOS,Batting 1st,2022,182,75.5,162,753,686,95,161,48,3,13,71,11,4,48,182,.235,.295,.370,.665,254,14,13,0,6,0,4,.298,82,86
242,,CIN,Batting 1st,2022,183,75.0,162,739,664,89,153,28,2,19,64,14,9,54,167,.230,.299,.364,.663,242,6,13,0,6,1,3,.277,96,86
243,,SDP,Batting 1st,2018,178,74.9,162,737,668,83,158,32,6,13,52,27,9,59,148,.237,.301,.361,.661,241,11,4,2,4,0,8,.284,96,77
244,,NYY,Batting 1st,2023,181,74.8,162,726,644,86,146,22,5,21,65,15,5,71,158,.227,.306,.374,.680,241,17,5,0,6,0,3,.265,95,77
245,,MIA,Batting 1st,2022,173,74.7,162,725,660,71,155,28,5,15,65,42,11,50,163,.235,.297,.361,.658,238,9,10,0,4,0,10,.288,101,85
246,,KCR,Batting 1st,2025,175,74.3,146,656,572,82,142,41,0,11,55,5,6,64,100,.248,.334,.378,.711,216,11,12,3,5,0,3,.281,106,90
247,,TOR,Batting 1st,2024,183,74.2,162,742,662,81,145,25,3,19,61,19,1,69,151,.219,.296,.352,.648,233,11,6,0,5,1,5,.254,85,76
248,,SEA,Batting 1st,2025,154,73.4,146,685,610,75,148,26,1,15,63,15,7,55,140,.243,.316,.362,.678,221,7,12,4,4,1,4,.290,86,81
249,,KCR,Batting 1st,2017,167,72.3,162,738,692,89,171,36,4,15,77,29,10,25,123,.247,.279,.376,.655,260,11,9,3,9,0,9,.277,79,73
250,,CHC,Batting 1st,2022,192,71.5,162,739,650,76,148,31,7,13,58,19,13,67,170,.228,.307,.357,.663,232,15,10,5,7,0,4,.285,91,87
251,,SFG,Batting 1st,2018,183,71.5,162,743,673,85,154,26,4,20,57,12,6,57,173,.229,.291,.368,.660,248,16,5,2,6,3,5,.276,97,75
252,,DET,Batting 1st,2018,170,71.3,162,736,659,87,144,30,2,15,51,12,5,66,190,.219,.295,.338,.633,223,2,7,0,4,2,7,.282,87,69
253,,OAK,Batting 1st,2023,177,71.3,162,738,660,68,155,29,3,9,58,59,12,45,146,.235,.298,.329,.627,217,10,16,7,3,1,1,.287,89,64
254,,CHW,Batting 1st,2025,173,71.1,146,664,588,71,148,25,0,8,48,9,2,71,133,.252,.336,.335,.671,197,8,4,0,1,0,4,.313,99,81
255,,SFG,Batting 1st,2025,159,71.0,146,667,598,77,143,25,5,15,48,7,4,59,146,.239,.310,.373,.683,223,9,4,2,4,3,5,.290,94,82
256,,KCR,Batting 1st,2016,169,70.8,162,745,690,83,178,23,7,5,55,27,4,35,128,.258,.296,.333,.629,230,12,4,10,5,0,4,.308,78,66
257,,BAL,Batting 1st,2025,147,70.3,145,667,604,79,136,21,3,19,50,18,6,57,164,.225,.298,.364,.663,220,2,6,0,0,1,4,.278,88,76
258,,OAK,Batting 1st,2016,174,69.9,162,742,687,71,166,40,5,9,60,15,6,44,111,.242,.289,.354,.642,243,13,3,4,4,0,10,.275,85,69
259,,COL,Batting 1st,2025,159,68.8,146,658,605,67,150,29,6,12,58,22,9,45,143,.248,.306,.375,.681,227,13,6,1,1,0,2,.306,100,81
260,,STL,Batting 1st,2025,159,68.3,147,677,599,81,138,23,2,14,54,4,5,66,127,.230,.311,.346,.656,207,4,6,1,5,3,1,.268,91,76
261,,TBR,Batting 1st,2025,160,68.1,145,658,607,86,152,27,2,15,57,26,5,42,101,.250,.300,.376,.675,228,16,2,3,3,1,3,.277,88,80
262,,KCR,Batting 1st,2024,186,67.8,162,740,689,97,157,25,6,12,68,30,1,41,130,.228,.270,.334,.604,230,6,1,4,5,0,6,.263,71,64
263,,TEX,Batting 1st,2025,178,66.6,147,671,592,86,134,24,4,13,46,13,6,63,109,.226,.307,.346,.654,205,8,8,3,4,1,8,.255,90,75
264,,DET,Batting 1st,2023,193,66.5,162,741,667,82,146,24,7,9,38,19,4,64,170,.219,.290,.316,.606,211,6,4,3,3,1,6,.279,78,59
265,,BAL,Batting 1st,2018,194,65.9,162,740,664,82,148,22,0,17,50,8,7,62,165,.223,.296,.333,.629,221,13,8,3,3,1,3,.270,85,68
266,,WSN,Batting 1st,2022,169,63.4,162,725,658,82,150,34,3,7,43,10,5,56,147,.228,.295,.321,.615,211,12,7,2,2,0,5,.283,80,74
267,,TEX,Batting 1st,2021,170,63.0,162,723,676,68,158,26,6,11,50,14,6,32,118,.234,.280,.339,.619,229,13,12,1,2,1,7,.268,86,63
268,,DET,Batting 1st,2022,168,62.6,162,727,661,73,153,29,5,7,57,6,8,53,201,.231,.294,.322,.617,213,12,8,0,5,0,5,.319,96,74
269,,CHW,Batting 1st,2024,171,62.4,162,717,644,70,140,22,3,10,39,15,5,65,155,.217,.293,.307,.600,198,6,4,3,1,0,6,.271,96,64
270,,NYY,Batting 1st,2020,69,59.9,60,272,243,50,84,14,3,12,36,3,0,25,27,.346,.412,.576,.988,140,3,3,0,1,0,2,.351,149,161
271,,OAK,Batting 1st,2022,184,58.9,162,712,643,77,140,23,2,9,44,10,2,52,111,.218,.282,.302,.584,194,7,8,4,5,0,2,.248,88,65
272,,ATL,Batting 1st,2020,65,53.7,60,283,238,63,65,18,0,15,34,8,1,41,77,.273,.389,.538,.927,128,3,4,0,0,2,1,.342,123,145
273,,LAD,Batting 1st,2020,68,48.3,60,283,246,49,65,8,1,17,41,10,2,30,44,.264,.357,.512,.869,126,2,6,0,1,1,3,.258,112,129
274,,CHW,Batting 1st,2020,70,46.8,60,278,260,53,82,14,1,12,24,8,3,15,70,.315,.356,.515,.871,134,5,2,0,1,0,2,.391,123,130
275,,WSN,Batting 1st,2020,69,46.3,60,271,244,47,74,17,3,11,31,6,4,18,48,.303,.363,.533,.896,130,5,6,1,2,0,2,.337,131,136
276,,SFG,Batting 1st,2020,70,45.3,60,276,232,45,58,12,4,13,31,4,2,39,69,.250,.367,.504,.872,117,3,4,1,0,2,3,.300,121,131
277,,SDP,Batting 1st,2020,65,44.3,60,274,244,44,64,13,2,14,39,10,1,26,75,.262,.337,.504,.841,123,2,2,1,1,0,1,.321,109,122
278,,TOR,Batting 1st,2020,62,43.5,60,284,238,41,61,18,0,9,33,7,0,39,67,.256,.367,.445,.813,106,3,4,0,2,0,2,.317,114,116
279,,LAA,Batting 1st,2020,62,39.1,60,283,255,36,78,17,0,3,20,4,1,24,34,.306,.365,.408,.773,104,5,1,1,2,0,2,.341,105,107
280,,HOU,Batting 1st,2020,67,38.2,60,275,242,42,61,9,2,14,38,2,3,24,56,.252,.330,.479,.809,116,4,5,0,2,0,3,.270,123,113
281,,COL,Batting 1st,2020,62,37.4,60,275,248,36,74,10,4,2,20,10,1,19,54,.298,.349,.395,.744,98,2,2,2,3,0,2,.369,110,99
282,,KCR,Batting 1st,2020,65,37.1,60,266,247,39,70,12,0,9,30,12,3,14,35,.283,.331,.441,.772,109,3,4,0,1,0,3,.299,117,105
283,,NYM,Batting 1st,2020,71,36.8,60,280,242,38,60,9,3,9,24,0,4,33,46,.248,.346,.421,.768,102,1,4,0,1,0,3,.271,91,104
284,,PHI,Batting 1st,2020,71,35.3,60,273,249,37,66,11,1,9,32,4,0,22,56,.265,.326,.426,.752,106,5,1,0,1,0,4,.308,92,100
285,,ARI,Batting 1st,2020,66,35.2,60,274,237,39,60,10,1,8,20,2,2,28,49,.253,.348,.405,.753,96,3,7,1,1,0,4,.287,115,101
286,,OAK,Batting 1st,2020,69,33.8,60,269,243,36,60,11,2,10,31,3,0,24,45,.247,.316,.432,.748,105,5,1,0,1,0,1,.265,107,98
287,,BOS,Batting 1st,2020,63,33.6,60,285,253,43,67,18,1,5,14,6,4,26,66,.265,.339,.403,.742,102,8,3,2,1,1,5,.339,93,98
288,,TBR,Batting 1st,2020,71,33.0,60,281,248,35,57,15,2,8,26,9,3,26,80,.230,.302,.403,.706,100,1,2,0,5,0,3,.297,87,87
289,,MIN,Batting 1st,2020,66,32.7,60,264,232,33,55,10,0,9,24,6,0,28,48,.237,.322,.397,.719,92,2,2,0,2,0,4,.260,95,91
290,,CHC,Batting 1st,2020,66,31.5,60,270,237,33,50,11,1,12,23,3,2,30,70,.211,.307,.418,.725,99,3,3,0,0,0,4,.245,105,92
291,,CLE,Batting 1st,2020,65,30.8,60,278,243,29,60,18,0,3,21,3,1,30,52,.247,.330,.358,.688,87,3,1,1,2,1,1,.300,100,84
292,,TEX,Batting 1st,2020,66,28.4,60,266,235,29,52,10,1,7,21,11,2,26,71,.221,.302,.362,.664,85,2,2,1,2,0,2,.283,105,77
293,,MIA,Batting 1st,2020,75,27.2,60,270,241,29,59,10,1,5,17,12,6,25,58,.245,.315,.357,.671,86,5,0,3,1,1,5,.302,92,80
294,,DET,Batting 1st,2020,64,26.4,58,256,238,29,59,9,2,7,26,5,2,14,67,.248,.289,.391,.680,93,5,1,0,3,0,0,.311,94,80
295,,STL,Batting 1st,2020,63,26.0,58,250,216,32,56,5,2,1,19,3,3,24,41,.259,.351,.315,.666,68,2,7,2,1,0,1,.314,94,80
296,,PIT,Batting 1st,2020,63,24.7,60,262,240,28,53,11,1,7,21,3,2,18,52,.221,.275,.363,.637,87,2,1,0,3,0,0,.250,99,69
297,,SEA,Batting 1st,2020,62,24.2,60,264,235,35,55,8,0,3,28,10,4,23,55,.234,.311,.306,.617,72,3,4,0,2,0,3,.291,83,66
298,,CIN,Batting 1st,2020,80,23.5,60,262,228,32,49,7,1,5,19,2,3,31,66,.215,.313,.320,.633,73,5,2,0,1,0,3,.278,80,70
299,,BAL,Batting 1st,2020,67,22.8,60,278,256,37,62,13,0,2,21,7,3,13,52,.242,.283,.316,.599,81,6,3,2,4,0,3,.291,62,60
300,,MIL,Batting 1st,2020,71,20.8,60,268,240,21,52,11,0,2,12,1,4,26,60,.217,.299,.288,.586,69,3,2,0,0,1,0,.281,70,58
