Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
169,,TBD,Batting 1st,2007,172,92.1,162,763,677,99,171,29,10,17,60,18,10,69,163,.253,.324,.400,.724,271,5,5,6,6,1,5,.306,89,90
170,,BAL,Batting 1st,2006,172,91.8,162,763,690,95,192,36,3,11,66,37,8,61,83,.278,.335,.387,.722,267,17,0,6,5,4,9,.301,90,90
171,,CHC,Batting 1st,2006,175,91.7,162,755,703,86,204,32,13,3,41,58,20,33,42,.290,.329,.385,.714,271,7,8,10,1,0,12,.305,94,88
172,,FLA,Batting 1st,2010,182,91.7,162,759,674,118,177,34,6,11,47,24,6,67,165,.263,.336,.380,.716,256,9,10,4,4,5,9,.331,99,102
173,,TOR,Batting 1st,2007,177,91.6,162,761,676,100,167,33,3,23,69,12,4,65,121,.247,.321,.407,.728,275,10,11,5,4,5,3,.269,95,91
174,,HOU,Batting 1st,2011,173,91.1,162,756,691,96,194,33,7,4,46,51,11,55,134,.281,.336,.366,.703,253,10,4,4,2,4,5,.342,106,94
175,,CLE,Batting 1st,2009,166,90.8,162,775,685,103,177,38,4,15,77,17,13,75,134,.258,.337,.391,.728,268,13,7,6,2,1,7,.301,93,93
176,,NYY,Batting 1st,2015,174,90.6,162,767,689,111,182,33,4,14,63,27,10,60,153,.264,.329,.385,.714,265,10,9,2,4,2,12,.319,93,95
177,,TBR,Batting 1st,2013,195,90.6,163,761,679,108,170,41,4,19,58,20,7,72,144,.250,.323,.406,.730,276,15,3,3,4,2,7,.290,98,102
178,,PIT,Batting 1st,2015,175,90.5,162,766,699,96,186,44,6,8,53,25,12,56,130,.266,.325,.381,.706,266,3,7,1,3,5,10,.316,97,93
179,,ARI,Batting 1st,2011,174,90.3,162,746,676,99,171,32,8,21,68,31,16,58,125,.253,.314,.417,.731,282,5,4,4,4,2,4,.281,99,101
180,,BAL,Batting 1st,2014,171,90.2,162,750,680,87,185,29,4,14,53,6,3,62,96,.272,.336,.388,.724,264,11,4,2,2,3,5,.299,100,103
181,,LAA,Batting 1st,2013,199,90.2,162,764,700,94,199,41,3,11,68,13,4,40,105,.284,.322,.399,.721,279,15,4,10,10,0,2,.316,94,100
182,,HOU,Batting 1st,2007,217,90.1,162,777,720,100,190,39,6,16,84,10,5,43,130,.264,.309,.401,.710,289,8,5,6,3,1,9,.302,91,86
183,,MIL,Batting 1st,2013,174,90.1,162,743,660,81,189,29,3,7,38,20,13,61,58,.286,.357,.371,.728,245,10,13,6,3,1,14,.304,108,104
184,,CHW,Batting 1st,2014,179,89.9,162,740,674,98,188,35,11,5,56,16,10,53,144,.279,.337,.386,.723,260,6,7,4,2,1,10,.347,106,103
185,,HOU,Batting 1st,2009,170,89.9,162,739,661,97,177,28,10,4,43,56,13,65,150,.268,.334,.359,.692,237,2,3,5,5,1,8,.338,95,84
186,,TOR,Batting 1st,2013,200,89.8,162,759,694,100,191,35,2,14,66,26,7,54,94,.275,.326,.392,.718,272,16,2,1,8,2,6,.298,98,100
187,,TOR,Batting 1st,2015,181,89.7,162,763,696,100,187,36,1,15,77,24,5,48,122,.269,.320,.388,.708,270,11,7,6,5,0,4,.305,79,93
188,,ATL,Batting 1st,2006,205,89.6,162,768,684,106,183,36,5,11,75,11,10,66,134,.268,.336,.383,.719,262,10,6,10,2,0,7,.318,84,90
189,,SFG,Batting 1st,2009,212,89.6,162,746,685,94,177,37,9,15,76,20,6,45,160,.258,.312,.404,.717,277,7,11,0,5,3,9,.315,105,89
190,,NYY,Batting 1st,2011,179,89.4,162,771,688,109,180,28,7,9,55,35,8,63,121,.262,.332,.362,.694,249,10,12,4,4,0,7,.304,78,92
191,,PHI,Batting 1st,2009,166,89.4,162,773,713,104,175,47,7,20,81,32,8,48,80,.245,.294,.415,.709,296,9,3,3,6,0,9,.250,81,86
192,,CLE,Batting 1st,2013,169,89.2,162,758,690,100,189,29,8,9,71,26,13,57,166,.274,.331,.378,.709,261,6,3,5,3,1,3,.347,93,98
193,,PHI,Batting 1st,2015,171,89.1,162,746,703,91,205,36,7,3,54,27,8,36,111,.292,.327,.376,.703,264,6,2,3,2,1,13,.342,106,93
194,,PIT,Batting 1st,2010,181,89.0,162,725,647,93,161,43,4,17,66,26,8,67,101,.249,.320,.406,.727,263,8,4,1,6,0,9,.269,114,104
195,,BOS,Batting 1st,2014,167,88.7,162,768,696,109,187,40,6,8,47,17,7,59,146,.269,.330,.378,.708,263,12,6,4,3,0,7,.328,107,98
196,,MIN,Batting 1st,2015,169,88.7,162,741,671,104,159,40,5,27,71,12,5,54,167,.237,.298,.432,.730,290,7,7,2,7,3,7,.273,106,98
197,,SDP,Batting 1st,2011,192,88.3,162,748,680,94,171,33,9,16,55,42,16,56,145,.251,.312,.397,.709,270,4,6,1,5,4,8,.296,116,95
198,,TBR,Batting 1st,2012,180,88.3,162,741,651,107,149,25,8,23,67,32,8,78,148,.229,.315,.398,.713,259,7,6,2,4,2,6,.260,100,99
199,,PIT,Batting 1st,2006,177,88.2,162,760,682,106,168,34,6,14,47,35,4,50,155,.246,.314,.375,.690,256,7,19,6,3,1,10,.298,91,81
200,,LAA,Batting 1st,2008,175,88.0,162,753,648,104,173,28,2,4,37,39,13,95,115,.267,.364,.335,.699,217,10,5,4,1,3,8,.319,91,86
201,,DET,Batting 1st,2015,184,87.9,161,754,698,100,186,31,17,11,53,31,16,49,174,.266,.318,.407,.725,284,13,4,2,1,0,11,.340,94,97
202,,STL,Batting 1st,2006,196,87.9,161,765,699,98,196,26,5,8,42,10,6,43,63,.280,.335,.366,.701,256,9,16,3,4,0,11,.297,84,85
203,,CHW,Batting 1st,2013,168,87.8,162,744,667,88,173,29,3,17,63,26,9,58,160,.259,.321,.388,.709,259,7,6,6,7,1,6,.314,109,97
204,,WSN,Batting 1st,2008,168,87.4,161,756,687,87,189,33,8,10,69,10,13,61,112,.275,.333,.390,.723,268,13,2,0,6,1,7,.313,108,91
205,,KCR,Batting 1st,2010,170,87.1,162,761,684,86,181,31,9,10,63,40,15,59,109,.265,.323,.380,.703,260,10,3,9,6,2,7,.299,93,98
206,,CHW,Batting 1st,2008,183,87.0,163,766,682,102,187,35,1,10,62,15,8,70,97,.274,.339,.372,.711,254,18,2,2,10,3,3,.303,85,88
207,,HOU,Batting 1st,2006,225,86.9,162,768,703,103,185,37,3,12,60,30,5,42,107,.263,.314,.376,.689,264,11,12,6,5,0,5,.294,87,82
208,,KCR,Batting 1st,2007,178,86.9,162,755,654,105,168,29,9,8,56,15,8,70,97,.257,.343,.365,.709,239,10,19,6,6,7,11,.288,101,87
209,,MIL,Batting 1st,2015,183,86.9,162,734,691,97,194,34,8,12,61,24,11,28,114,.281,.314,.405,.719,280,9,7,4,4,2,9,.320,105,96
210,,ARI,Batting 1st,2012,169,86.8,162,746,672,108,177,44,11,7,51,16,20,63,121,.263,.328,.393,.721,264,3,4,2,5,2,7,.310,94,102
211,,TOR,Batting 1st,2011,187,86.7,162,755,664,100,174,33,3,12,58,21,7,72,97,.262,.335,.375,.710,249,15,4,9,6,1,15,.289,97,96
212,,ARI,Batting 1st,2006,187,86.6,162,773,703,100,177,37,5,14,67,27,11,49,95,.252,.311,.378,.690,266,5,13,5,3,0,10,.273,83,81
213,,CHC,Batting 1st,2013,180,86.6,162,738,673,77,173,39,4,16,61,10,7,58,111,.257,.321,.398,.719,268,10,6,0,1,0,14,.287,109,100
214,,COL,Batting 1st,2008,229,86.0,162,771,694,94,174,31,5,9,58,68,9,57,126,.251,.311,.349,.659,242,7,5,11,4,0,13,.293,77,74
215,,STL,Batting 1st,2012,180,86.0,162,769,687,102,187,29,4,6,62,21,10,59,97,.272,.337,.352,.690,242,8,11,7,5,2,7,.307,83,94
216,,TOR,Batting 1st,2008,185,85.9,162,760,672,85,181,28,6,7,63,12,3,56,101,.269,.336,.360,.696,242,11,14,13,5,1,7,.306,92,84
217,,BOS,Batting 1st,2010,178,85.8,162,783,718,103,190,41,0,11,57,9,5,56,104,.265,.318,.368,.686,264,9,2,3,3,0,9,.295,75,93
218,,LAD,Batting 1st,2007,178,85.8,162,764,696,101,190,28,6,7,54,35,9,55,71,.273,.327,.361,.687,251,12,3,4,5,2,6,.294,86,82
219,,MIN,Batting 1st,2008,172,85.8,163,776,699,111,178,29,8,12,78,36,15,58,149,.255,.318,.371,.688,259,7,8,8,3,3,7,.307,85,82
220,,SDP,Batting 1st,2015,180,85.6,162,737,673,104,166,34,6,21,75,13,6,50,144,.247,.303,.409,.711,275,6,6,4,4,0,12,.283,107,93
221,,CHC,Batting 1st,2009,177,85.5,161,765,672,97,167,29,3,16,55,15,13,82,139,.249,.335,.372,.707,250,10,6,3,2,5,5,.291,92,87
222,,MIN,Batting 1st,2012,169,85.5,162,758,690,94,186,39,6,5,51,31,8,57,86,.270,.325,.365,.691,252,12,2,5,4,0,11,.300,94,94
223,,CHW,Batting 1st,2006,214,85.3,162,772,696,100,190,38,8,4,58,42,24,57,118,.273,.332,.368,.699,256,10,6,9,4,1,8,.322,76,85
224,,TEX,Batting 1st,2014,185,85.3,162,739,647,81,167,30,2,12,53,21,12,77,159,.258,.345,.366,.711,237,11,11,0,4,4,4,.323,108,100
225,,WSN,Batting 1st,2013,173,85.1,162,742,673,78,180,28,12,6,48,21,7,56,98,.267,.329,.371,.700,250,10,6,6,1,0,8,.305,98,95
226,,KCR,Batting 1st,2014,212,85.0,162,744,674,82,188,33,7,4,58,34,15,53,96,.279,.339,.366,.705,247,13,9,6,2,0,7,.319,105,98
227,,LAD,Batting 1st,2011,191,84.8,161,745,687,93,190,25,7,3,37,40,9,48,102,.277,.325,.346,.671,238,2,2,6,2,0,9,.320,93,86
228,,CIN,Batting 1st,2010,182,84.7,162,767,698,106,170,32,7,16,65,26,8,55,122,.244,.306,.378,.684,264,7,9,2,3,0,9,.274,77,92
229,,LAA,Batting 1st,2010,172,84.6,162,744,670,99,176,34,5,11,47,22,13,56,110,.263,.325,.378,.703,253,6,7,9,2,2,10,.299,101,98
230,,SEA,Batting 1st,2015,184,84.4,162,740,672,76,166,33,6,18,60,17,8,56,150,.247,.307,.394,.702,265,5,4,5,3,1,8,.292,95,91
231,,SFG,Batting 1st,2014,186,84.1,162,741,686,96,184,36,9,10,58,25,13,44,103,.268,.314,.391,.705,268,9,4,3,4,2,6,.302,102,97
232,,BAL,Batting 1st,2012,176,84.0,162,756,687,85,175,35,3,18,59,14,6,50,127,.255,.308,.393,.701,270,11,5,9,5,3,6,.287,93,96
233,,OAK,Batting 1st,2011,169,83.9,162,752,692,81,187,44,10,4,56,41,17,42,98,.270,.317,.380,.697,263,11,8,5,5,2,6,.308,105,92
234,,MIN,Batting 1st,2006,176,83.8,162,754,682,94,189,19,6,8,55,30,9,61,86,.277,.336,.358,.694,244,18,2,5,4,0,10,.306,81,84
235,,BOS,Batting 1st,2008,167,83.6,162,776,695,108,178,32,7,5,49,49,9,61,105,.256,.322,.344,.665,239,13,8,8,4,1,7,.294,67,76
236,,KCR,Batting 1st,2013,177,83.6,162,745,675,95,166,29,7,16,79,15,3,55,139,.246,.309,.381,.690,257,7,9,1,5,6,6,.286,99,92
237,,MIN,Batting 1st,2010,166,83.6,162,759,677,92,176,27,10,5,61,26,4,63,81,.260,.328,.352,.680,238,12,7,10,2,0,7,.288,80,92
238,,TOR,Batting 1st,2010,171,83.3,162,749,671,102,163,38,6,15,54,20,8,62,166,.243,.313,.385,.698,258,11,9,2,5,1,6,.299,85,96
239,,TEX,Batting 1st,2015,199,82.5,162,756,674,99,166,35,10,8,52,24,10,64,169,.246,.313,.364,.677,245,3,4,9,5,1,5,.315,84,85
240,,BAL,Batting 1st,2011,176,82.0,162,755,692,92,166,39,1,22,79,18,3,46,115,.240,.290,.395,.685,273,9,5,7,5,0,9,.257,87,88
241,,OAK,Batting 1st,2006,167,81.8,162,765,681,99,187,31,2,3,54,14,6,66,83,.275,.346,.339,.685,231,19,11,2,5,0,7,.307,84,82
242,,BAL,Batting 1st,2010,174,81.7,162,746,678,84,180,35,0,10,46,30,9,51,141,.265,.320,.361,.681,245,9,4,10,2,2,6,.321,95,92
243,,OAK,Batting 1st,2009,166,81.2,162,761,695,89,186,37,1,10,65,23,7,54,110,.268,.321,.367,.687,255,19,2,5,4,2,8,.304,90,82
244,,SEA,Batting 1st,2013,172,81.0,162,746,687,88,170,24,6,21,69,12,6,48,138,.247,.296,.392,.688,269,7,1,6,4,0,7,.280,97,91
245,,SFG,Batting 1st,2013,210,81.0,162,750,684,97,180,33,6,8,54,19,11,57,114,.263,.320,.364,.684,249,10,3,1,5,1,6,.303,96,91
246,,DET,Batting 1st,2011,176,80.8,162,766,678,101,165,27,11,12,50,21,6,62,194,.243,.311,.369,.680,250,12,6,17,3,4,10,.322,77,88
247,,LAA,Batting 1st,2006,171,80.7,162,758,674,98,171,28,7,5,67,49,17,69,105,.254,.322,.338,.661,228,6,3,4,8,1,9,.290,76,75
248,,ATL,Batting 1st,2015,170,80.5,162,746,666,80,168,40,5,8,63,12,11,70,140,.252,.327,.363,.690,242,7,4,5,1,9,5,.308,105,89
249,,TBR,Batting 1st,2014,180,80.2,162,757,679,84,168,38,3,12,54,10,6,61,135,.247,.316,.365,.681,248,10,8,7,2,4,3,.292,99,91
250,,STL,Batting 1st,2007,218,80.1,162,755,690,88,195,30,1,4,51,13,3,34,52,.283,.323,.346,.670,239,12,12,10,9,0,9,.297,81,77
251,,HOU,Batting 1st,2010,178,80.0,162,738,658,97,170,29,6,3,46,61,15,70,127,.258,.331,.334,.665,220,11,2,6,2,5,8,.315,102,88
252,,SDP,Batting 1st,2009,166,80.0,162,753,663,105,158,28,9,11,50,19,12,76,130,.238,.318,.357,.676,237,4,3,8,3,2,12,.280,93,79
253,,CHC,Batting 1st,2014,173,79.9,162,749,689,85,174,40,8,9,55,20,11,47,149,.253,.303,.373,.676,257,3,3,9,1,3,4,.310,98,89
254,,CHC,Batting 1st,2010,175,79.9,162,752,678,81,170,30,5,12,56,18,9,63,120,.251,.316,.363,.679,246,10,4,2,4,2,10,.287,89,91
255,,BOS,Batting 1st,2012,183,79.7,162,751,693,88,180,40,0,12,70,24,6,42,115,.260,.304,.369,.673,256,11,4,7,5,1,4,.294,85,88
256,,ATL,Batting 1st,2014,169,79.2,162,735,662,86,162,25,3,13,51,32,11,64,153,.245,.314,.350,.665,232,2,4,3,2,2,9,.299,100,86
257,,MIL,Batting 1st,2006,171,79.2,162,745,664,100,162,29,4,15,53,20,10,53,141,.244,.317,.367,.684,244,12,20,3,5,2,14,.287,84,80
258,,NYM,Batting 1st,2012,196,78.7,162,748,678,94,175,34,2,9,47,14,9,59,144,.258,.323,.354,.677,240,10,6,4,0,1,10,.316,94,90
259,,ATL,Batting 1st,2011,170,78.4,162,758,690,97,182,27,6,10,57,39,17,51,128,.264,.313,.364,.677,251,14,1,9,6,1,12,.308,96,87
260,,CHW,Batting 1st,2010,164,78.2,162,751,668,97,180,18,3,1,48,67,17,44,52,.269,.333,.310,.643,207,9,21,15,3,0,6,.290,74,82
261,,ATL,Batting 1st,2013,175,78.1,162,752,681,101,165,31,5,16,54,25,10,60,127,.242,.305,.373,.678,254,13,3,4,4,4,13,.275,88,88
262,,WSN,Batting 1st,2007,179,78.0,162,756,680,84,165,33,7,11,57,22,9,61,135,.243,.308,.360,.668,245,10,5,5,5,2,9,.286,87,76
263,,CIN,Batting 1st,2009,186,77.9,162,757,696,96,177,25,5,10,38,38,12,47,141,.254,.302,.348,.650,242,4,2,9,3,0,14,.305,83,72
264,,CIN,Batting 1st,2014,177,77.3,162,731,668,90,167,29,8,10,56,58,20,43,153,.250,.298,.362,.660,242,1,4,12,4,0,6,.308,100,85
265,,MIN,Batting 1st,2007,180,77.1,162,754,683,98,188,20,8,0,39,24,7,57,63,.275,.331,.328,.659,224,14,1,10,3,0,8,.302,84,75
266,,NYM,Batting 1st,2014,191,76.6,162,749,669,92,157,34,4,8,40,34,7,63,147,.235,.308,.333,.641,223,4,9,5,3,2,12,.288,92,80
267,,MIN,Batting 1st,2011,163,75.7,162,734,678,85,180,16,10,3,44,35,9,51,76,.265,.319,.332,.651,225,9,2,3,0,1,12,.295,97,81
268,,OAK,Batting 1st,2015,173,75.5,162,759,704,94,177,26,11,6,52,31,9,44,126,.251,.300,.345,.645,243,9,6,2,3,2,6,.297,84,77
269,,PIT,Batting 1st,2012,191,75.1,162,742,687,83,169,33,15,11,44,22,15,38,140,.246,.291,.386,.677,265,9,7,7,3,0,10,.293,93,89
270,,CLE,Batting 1st,2014,175,75.0,162,760,687,90,170,26,10,7,50,20,7,58,168,.247,.308,.345,.653,237,13,4,7,4,2,6,.316,86,83
271,,CLE,Batting 1st,2011,173,75.0,162,751,682,92,165,40,4,14,66,14,10,48,153,.242,.297,.374,.671,255,12,8,8,5,2,3,.290,88,85
272,,HOU,Batting 1st,2012,184,74.9,162,733,666,83,170,32,4,10,41,38,20,48,150,.255,.310,.360,.671,240,9,7,7,4,0,12,.314,100,88
273,,STL,Batting 1st,2011,200,74.6,162,763,692,81,176,41,1,8,64,10,8,49,83,.254,.310,.351,.661,243,15,9,7,6,1,7,.277,74,83
274,,STL,Batting 1st,2010,217,74.4,162,761,689,96,166,33,1,11,53,9,4,62,103,.241,.306,.340,.646,234,9,4,4,2,1,9,.269,77,82
275,,SEA,Batting 1st,2011,164,74.2,162,726,682,80,186,23,3,5,47,40,7,39,69,.273,.310,.337,.648,230,11,0,1,4,13,10,.296,103,79
276,,TOR,Batting 1st,2012,175,74.1,162,746,684,98,162,35,2,14,60,29,8,49,145,.237,.294,.355,.650,243,10,8,1,3,1,6,.280,82,82
277,,CHW,Batting 1st,2007,188,73.5,162,748,679,92,176,25,5,4,43,40,15,57,118,.259,.321,.328,.649,223,14,5,4,1,0,13,.308,82,72
278,,MIA,Batting 1st,2012,183,73.5,162,743,675,80,162,30,8,8,47,32,8,57,110,.240,.299,.344,.643,232,8,1,7,3,5,10,.275,87,80
279,,CIN,Batting 1st,2015,181,73.3,162,755,701,96,169,23,6,10,44,40,6,46,108,.241,.290,.334,.624,234,7,3,4,1,0,6,.272,78,71
280,,SFG,Batting 1st,2011,195,73.2,162,745,678,96,157,44,4,11,51,22,10,48,167,.232,.292,.357,.649,242,6,11,6,2,1,9,.291,93,79
281,,CHW,Batting 1st,2011,171,73.1,162,753,679,82,186,17,4,2,52,31,17,44,57,.274,.323,.320,.643,217,7,7,20,3,0,9,.295,84,79
282,,PHI,Batting 1st,2013,170,72.8,162,733,682,73,184,32,5,5,50,22,11,41,110,.270,.313,.353,.666,241,17,3,4,3,3,9,.314,94,86
283,,WSN,Batting 1st,2011,177,72.0,161,751,689,83,156,25,5,16,67,30,6,48,153,.226,.285,.347,.632,239,8,9,3,2,1,14,.268,83,74
284,,HOU,Batting 1st,2008,181,70.7,161,743,678,93,161,21,6,11,47,40,12,50,132,.237,.290,.335,.625,227,5,2,8,5,0,9,.278,71,65
285,,NYM,Batting 1st,2013,186,70.2,162,754,686,81,160,34,5,4,46,43,8,54,132,.233,.293,.315,.608,216,6,5,7,2,1,9,.283,82,70
286,,MIN,Batting 1st,2013,172,69.3,162,761,694,83,156,32,4,15,67,10,8,56,153,.225,.286,.347,.634,241,10,5,3,3,0,14,.267,83,76
287,,LAA,Batting 1st,2015,182,68.7,162,734,678,89,161,25,6,13,59,9,1,36,128,.237,.280,.350,.630,237,8,6,9,5,0,7,.273,80,72
288,,TEX,Batting 1st,2010,170,68.6,162,771,682,100,172,19,2,1,42,34,15,61,106,.252,.320,.290,.610,198,8,7,18,1,0,12,.297,64,73
289,,OAK,Batting 1st,2008,172,68.4,161,756,678,78,148,28,5,12,62,14,2,55,147,.218,.285,.327,.613,222,7,11,6,6,1,6,.259,78,61
290,,SEA,Batting 1st,2012,167,68.3,162,738,680,86,156,25,3,15,59,16,3,50,131,.229,.281,.341,.622,232,6,0,5,3,6,8,.263,87,74
291,,SDP,Batting 1st,2010,185,68.0,162,752,672,86,159,14,3,10,63,27,11,61,111,.237,.306,.311,.617,209,9,7,9,3,0,3,.269,80,74
292,,HOU,Batting 1st,2013,167,67.7,162,742,667,69,166,28,1,6,43,25,18,58,174,.249,.310,.321,.631,214,7,2,13,2,2,7,.327,89,77
293,,WSN,Batting 1st,2010,191,67.4,162,743,666,82,158,20,9,5,43,38,19,53,134,.237,.300,.317,.617,211,4,9,10,5,2,6,.288,76,74
294,,KCR,Batting 1st,2015,173,66.6,162,746,684,94,171,23,5,5,51,18,6,37,95,.250,.295,.320,.615,219,11,9,11,5,1,8,.282,69,69
295,,CLE,Batting 1st,2010,167,65.4,162,760,698,83,171,27,5,4,42,22,6,46,95,.245,.294,.315,.609,220,16,3,11,2,0,4,.278,75,72
296,,SEA,Batting 1st,2014,184,64.0,162,733,684,71,167,24,6,5,47,23,6,41,159,.244,.287,.319,.605,218,11,1,4,3,1,8,.310,81,70
297,,SDP,Batting 1st,2014,189,63.3,162,726,661,71,159,28,3,7,41,17,12,49,134,.241,.292,.324,.616,214,9,2,8,6,1,10,.289,95,73
298,,MIA,Batting 1st,2013,184,62.3,162,733,678,63,155,24,4,8,29,30,9,46,111,.229,.282,.311,.593,211,7,4,5,0,2,7,.263,89,66
299,,LAD,Batting 1st,2012,187,61.1,162,747,689,84,156,28,3,6,43,43,13,49,125,.226,.281,.302,.583,208,11,4,3,2,0,12,.268,69,64
300,,CIN,Batting 1st,2012,176,59.8,162,756,703,83,146,34,1,16,38,10,1,37,148,.208,.254,.327,.581,230,10,8,5,3,0,11,.240,60,62
