Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
167,,STL,Batting 3rd,2019,193,91.1,162,715,622,101,153,36,2,22,88,11,2,77,152,.246,.335,.416,.751,259,13,9,1,6,0,4,.289,104,85
168,,CIN,Batting 3rd,2023,183,90.8,162,720,641,94,154,30,7,30,103,20,8,58,183,.240,.316,.449,.765,288,15,15,1,5,0,5,.286,104,97
169,,CHW,Batting 3rd,2016,170,90.5,162,714,634,68,172,40,2,20,89,4,3,57,127,.271,.338,.435,.774,276,23,12,2,9,5,7,.306,113,88
170,,PHI,Batting 3rd,2017,189,90.5,162,718,652,87,171,33,9,22,90,7,7,53,189,.262,.323,.442,.765,288,15,8,0,5,3,10,.334,111,85
171,,BAL,Batting 3rd,2025,161,90.2,145,633,553,83,154,29,4,16,69,20,6,64,122,.278,.359,.432,.791,239,10,9,0,7,5,4,.327,125,103
172,,CHW,Batting 3rd,2023,178,90.2,162,699,633,89,155,35,2,33,85,23,4,44,186,.245,.306,.463,.769,293,14,14,0,4,3,2,.292,126,97
173,,BAL,Batting 3rd,2024,190,89.9,162,716,658,88,165,27,1,32,99,7,0,55,136,.251,.310,.441,.751,290,13,2,0,1,4,4,.271,100,92
174,,STL,Batting 3rd,2023,178,89.9,162,723,630,85,147,26,0,32,95,11,1,80,180,.233,.323,.427,.750,269,15,6,0,6,4,5,.271,102,94
175,,TBR,Batting 3rd,2018,171,89.7,162,720,629,84,158,33,5,18,83,10,5,70,181,.251,.336,.405,.741,255,10,13,2,6,1,1,.321,101,87
176,,COL,Batting 3rd,2025,156,89.6,146,628,574,65,155,29,5,27,86,6,4,48,168,.270,.328,.479,.807,275,10,3,0,3,0,2,.335,134,105
177,,BAL,Batting 3rd,2017,178,89.5,162,715,660,86,173,28,1,32,91,5,2,45,157,.262,.313,.453,.766,299,20,6,0,4,1,7,.297,105,85
178,,HOU,Batting 3rd,2025,173,89.4,146,647,565,73,152,27,1,26,89,7,4,67,110,.269,.348,.458,.806,259,18,6,0,9,5,2,.288,124,106
179,,KCR,Batting 3rd,2018,171,89.3,162,709,645,80,159,34,2,34,99,7,0,43,137,.247,.305,.464,.768,299,18,14,0,7,5,4,.260,118,91
180,,LAD,Batting 3rd,2018,231,89.1,163,745,655,85,167,27,4,24,96,4,4,69,141,.255,.336,.418,.754,274,25,14,1,6,3,6,.288,96,90
181,,PHI,Batting 3rd,2022,175,89.1,162,707,639,90,172,34,2,23,98,14,4,53,147,.269,.327,.437,.763,279,20,6,0,9,7,8,.312,107,99
182,,TOR,Batting 3rd,2017,175,89.1,162,717,611,93,140,30,0,32,88,4,2,97,161,.229,.338,.435,.773,266,24,5,0,4,3,7,.256,114,88
183,,ATH,Batting 3rd,2025,159,89.0,147,647,572,88,148,39,3,22,74,6,0,64,142,.259,.337,.453,.790,259,14,6,0,4,2,3,.306,110,101
184,,MIL,Batting 3rd,2025,159,88.9,147,656,576,86,154,23,0,21,91,16,4,73,151,.267,.352,.417,.769,240,10,4,0,3,4,6,.327,108,98
185,,LAA,Batting 3rd,2025,154,88.8,146,640,535,84,125,20,4,28,77,4,0,92,174,.234,.349,.443,.792,237,9,6,1,6,10,1,.286,125,103
186,,SDP,Batting 3rd,2025,157,88.8,146,635,571,85,157,35,0,23,84,13,3,55,122,.275,.340,.457,.797,261,15,4,0,5,3,1,.311,124,103
187,,ATL,Batting 3rd,2025,161,88.6,146,647,561,84,142,25,2,25,74,4,2,78,160,.253,.348,.439,.786,246,11,5,0,3,3,3,.309,122,102
188,,PIT,Batting 3rd,2023,181,88.4,162,713,616,78,150,41,2,18,77,10,5,84,161,.244,.339,.404,.744,249,12,8,0,5,2,1,.299,111,94
189,,TEX,Batting 3rd,2024,178,88.1,162,701,615,86,150,26,1,25,78,19,2,70,152,.244,.331,.411,.743,253,14,12,1,3,2,3,.283,117,92
190,,SDP,Batting 3rd,2016,200,87.8,162,707,657,90,171,34,1,32,109,8,3,37,160,.260,.298,.461,.760,303,15,3,0,10,4,2,.293,118,82
191,,CHW,Batting 3rd,2022,183,87.3,162,711,647,83,178,35,0,18,104,3,3,50,124,.275,.335,.413,.747,267,18,10,0,4,1,6,.314,115,96
192,,SFG,Batting 3rd,2023,193,87.3,162,712,615,81,149,28,3,27,88,8,5,79,148,.242,.336,.429,.765,264,23,11,1,6,3,4,.274,120,98
193,,MIN,Batting 3rd,2022,187,87.2,162,714,636,87,165,29,1,24,83,5,1,64,141,.259,.329,.421,.751,268,21,6,0,8,2,5,.294,109,96
194,,CHC,Batting 3rd,2022,173,87.0,162,705,620,89,150,36,1,26,73,13,5,68,182,.242,.324,.429,.753,266,16,10,1,6,2,6,.297,115,97
195,,WSN,Batting 3rd,2022,176,86.8,162,702,606,76,150,24,2,26,79,3,1,84,129,.248,.344,.422,.767,256,24,7,0,3,6,4,.273,123,101
196,,KCR,Batting 3rd,2024,181,86.7,162,699,627,77,164,37,1,23,114,7,1,49,102,.262,.314,.434,.748,272,15,6,1,15,1,4,.273,110,92
197,,TEX,Batting 3rd,2019,168,86.6,162,720,661,94,173,34,3,21,79,23,6,44,122,.262,.310,.418,.727,276,13,6,0,9,0,10,.288,94,78
198,,TBR,Batting 3rd,2017,177,86.5,162,717,646,76,170,37,2,21,90,6,1,51,120,.263,.317,.424,.741,274,18,6,0,14,4,4,.287,101,80
199,,SFG,Batting 3rd,2018,180,86.4,162,716,633,78,166,33,4,17,64,12,5,67,128,.262,.335,.408,.743,258,20,7,0,9,2,12,.300,123,87
200,,MIN,Batting 3rd,2018,174,86.0,162,719,652,84,162,39,5,22,101,3,2,60,174,.248,.313,.425,.738,277,14,3,0,4,4,3,.304,103,84
201,,SDP,Batting 3rd,2019,176,86.0,162,704,632,82,158,23,2,32,84,5,3,64,146,.250,.322,.445,.767,281,24,5,0,3,2,4,.276,113,87
202,,BOS,Batting 3rd,2023,187,85.4,162,718,643,90,164,37,0,18,88,9,2,61,127,.255,.326,.397,.722,255,13,9,0,5,2,5,.290,94,88
203,,ARI,Batting 3rd,2025,180,85.3,147,664,576,86,146,36,4,19,80,20,6,78,130,.253,.342,.429,.771,247,20,3,0,7,1,5,.293,105,98
204,,CIN,Batting 3rd,2025,151,85.3,146,643,582,99,153,29,7,19,82,34,7,58,167,.263,.331,.435,.766,253,13,2,0,1,10,2,.338,116,96
205,,MIN,Batting 3rd,2023,190,85.0,162,723,642,88,153,36,2,26,85,7,0,69,191,.238,.315,.422,.737,271,21,6,0,6,1,1,.295,95,90
206,,MIA,Batting 3rd,2018,182,84.9,161,713,641,86,170,36,3,17,78,2,2,54,152,.265,.327,.410,.738,263,18,9,0,8,3,8,.319,123,85
207,,MIN,Batting 3rd,2016,175,84.9,162,726,632,82,153,21,3,23,81,6,3,89,168,.242,.336,.394,.730,249,17,2,0,3,8,6,.293,100,78
208,,ARI,Batting 3rd,2022,185,84.7,162,708,628,89,153,39,2,22,77,12,6,68,147,.244,.320,.417,.737,262,13,5,1,6,5,3,.282,114,93
209,,TBR,Batting 3rd,2025,163,84.6,145,634,577,84,156,21,2,32,87,8,2,44,133,.270,.320,.480,.800,277,21,3,0,10,2,5,.294,120,102
210,,SDP,Batting 3rd,2017,189,84.4,162,698,617,86,149,27,4,29,74,11,4,71,183,.241,.320,.439,.759,271,22,3,1,6,2,5,.292,119,84
211,,DET,Batting 3rd,2023,186,84.1,162,706,647,74,167,33,3,22,91,4,2,46,175,.258,.311,.420,.731,272,13,6,0,6,0,7,.318,112,89
212,,SEA,Batting 3rd,2021,169,84.0,162,704,631,85,143,28,2,32,96,3,1,56,159,.227,.300,.429,.729,271,8,12,0,5,1,5,.249,110,80
213,,NYM,Batting 3rd,2024,186,83.9,162,723,642,86,152,26,2,26,93,12,1,65,195,.237,.311,.405,.716,260,13,7,0,6,2,3,.295,95,85
214,,SEA,Batting 3rd,2023,172,83.9,162,722,652,83,165,33,1,21,93,10,4,45,209,.253,.321,.403,.725,263,17,22,0,3,0,4,.339,98,88
215,,CHC,Batting 3rd,2025,154,83.7,146,646,565,76,134,31,3,28,89,11,3,72,163,.237,.322,.451,.773,255,14,2,0,7,2,4,.278,107,97
216,,TOR,Batting 3rd,2018,179,83.5,162,706,612,80,141,34,1,25,77,2,2,86,155,.230,.329,.412,.740,252,18,5,0,3,1,4,.267,102,86
217,,PIT,Batting 3rd,2017,182,83.4,162,714,638,86,155,33,1,23,74,10,5,69,135,.243,.319,.406,.725,259,13,4,0,3,5,4,.273,106,77
218,,SFG,Batting 3rd,2016,193,82.5,162,732,638,80,157,34,6,13,68,7,4,81,137,.246,.333,.379,.712,242,17,5,2,6,1,6,.291,96,74
219,,NYY,Batting 3rd,2018,174,82.3,162,732,647,91,149,26,4,27,93,4,3,71,156,.230,.311,.408,.719,264,16,7,1,6,2,4,.260,85,80
220,,DET,Batting 3rd,2025,192,82.1,146,646,590,89,146,32,5,28,92,4,0,42,170,.247,.306,.461,.767,272,14,9,1,3,0,1,.299,105,94
221,,PIT,Batting 3rd,2024,182,81.7,162,714,643,90,158,46,2,15,76,16,0,57,164,.246,.314,.393,.707,253,16,9,0,5,2,4,.305,110,83
222,,STL,Batting 3rd,2025,166,81.5,147,640,568,68,155,40,0,13,77,6,1,53,109,.273,.343,.412,.755,234,14,10,2,4,3,4,.316,118,94
223,,CHW,Batting 3rd,2024,174,81.3,162,699,633,72,146,36,1,25,76,18,2,61,165,.231,.300,.409,.710,259,9,3,0,2,2,5,.272,128,82
224,,MIL,Batting 3rd,2022,179,81.2,162,719,624,93,132,25,2,33,98,8,2,82,150,.212,.309,.417,.725,260,18,8,0,5,5,5,.222,100,89
225,,COL,Batting 3rd,2024,173,81.0,162,707,637,75,157,26,3,23,83,12,5,59,192,.246,.311,.405,.716,258,12,3,0,6,3,1,.313,104,85
226,,BAL,Batting 3rd,2021,171,80.7,162,696,638,83,162,39,2,20,74,3,2,45,157,.254,.310,.415,.725,265,14,8,1,3,2,1,.306,105,80
227,,DET,Batting 3rd,2019,206,80.5,161,708,641,65,169,36,2,17,73,2,2,56,153,.264,.325,.406,.730,260,24,5,0,6,3,8,.319,115,80
228,,OAK,Batting 3rd,2023,194,80.5,162,701,609,86,139,25,0,26,81,11,1,67,203,.228,.321,.397,.719,242,17,19,1,5,2,0,.294,115,87
229,,STL,Batting 3rd,2018,249,80.5,162,720,639,80,155,32,1,22,94,2,2,67,154,.243,.317,.399,.716,255,18,6,0,8,2,6,.282,96,80
230,,STL,Batting 3rd,2016,255,80.5,162,727,656,82,154,33,3,26,97,1,0,52,159,.235,.300,.413,.713,271,17,12,1,6,3,7,.268,86,72
231,,PIT,Batting 3rd,2025,162,80.4,146,632,560,63,144,38,4,16,72,9,2,62,154,.257,.334,.425,.759,238,15,5,0,4,3,2,.325,131,94
232,,SEA,Batting 3rd,2019,175,80.1,162,723,623,96,133,21,0,31,83,4,2,90,187,.213,.316,.396,.713,247,16,5,0,3,1,7,.250,93,75
233,,PHI,Batting 3rd,2018,198,79.9,162,712,653,77,158,30,3,23,85,8,3,51,171,.242,.301,.403,.704,263,10,5,1,2,1,1,.293,98,76
234,,TBR,Batting 3rd,2024,182,79.9,162,695,621,68,146,28,2,22,60,13,3,61,155,.235,.314,.393,.707,244,9,11,0,2,4,4,.278,111,83
235,,SEA,Batting 3rd,2024,171,79.8,162,708,620,86,133,11,0,32,89,12,0,72,209,.215,.306,.387,.694,240,7,12,0,4,4,2,.264,101,79
236,,KCR,Batting 3rd,2025,162,79.6,146,628,573,67,147,28,2,28,98,10,2,44,96,.257,.315,.459,.774,263,19,7,0,4,4,3,.263,121,96
237,,LAA,Batting 3rd,2021,185,79.5,162,706,618,81,146,30,1,20,92,5,2,77,166,.236,.327,.385,.712,238,15,8,0,3,8,4,.290,100,78
238,,MIA,Batting 3rd,2021,195,79.4,162,695,618,84,156,27,2,20,90,5,3,63,160,.252,.320,.400,.720,247,15,2,1,7,1,2,.306,115,79
239,,SFG,Batting 3rd,2025,153,78.9,146,642,568,80,139,32,2,22,82,9,3,58,132,.245,.318,.424,.743,241,11,7,1,8,2,4,.277,109,89
240,,SFG,Batting 3rd,2017,180,78.4,162,720,641,74,158,27,3,19,85,10,6,70,135,.246,.322,.387,.709,248,20,4,0,5,4,9,.283,106,73
241,,PHI,Batting 3rd,2016,175,77.5,162,700,636,65,155,32,2,22,85,8,0,49,141,.244,.301,.404,.706,257,16,7,0,8,6,7,.277,105,71
242,,WSN,Batting 3rd,2024,188,77.4,162,697,607,81,148,29,1,15,76,26,6,77,152,.244,.335,.369,.704,224,20,7,4,2,2,5,.301,107,84
243,,SFG,Batting 3rd,2019,214,76.5,162,721,653,84,161,36,2,19,72,1,0,61,175,.247,.312,.395,.707,258,25,2,2,3,1,6,.307,104,74
244,,SFG,Batting 3rd,2024,178,76.1,162,705,637,78,156,28,2,22,70,4,2,60,171,.245,.309,.399,.708,254,21,2,0,6,1,6,.298,102,83
245,,STL,Batting 3rd,2024,172,76.1,162,715,634,78,148,28,2,20,69,8,2,62,187,.233,.311,.379,.690,240,16,12,1,5,1,6,.296,96,79
246,,WSN,Batting 3rd,2023,181,76.1,162,710,645,87,161,41,1,16,78,4,1,51,134,.250,.313,.391,.704,252,22,10,0,3,1,5,.291,98,83
247,,MIL,Batting 3rd,2023,181,74.8,162,708,635,84,145,28,2,27,88,5,2,60,140,.228,.296,.406,.703,258,19,4,1,6,0,4,.249,98,81
248,,DET,Batting 3rd,2022,186,74.3,162,688,640,55,165,20,4,18,83,7,5,41,151,.258,.307,.386,.693,247,12,5,0,2,1,5,.311,119,82
249,,TEX,Batting 3rd,2016,189,74.3,162,709,651,73,160,32,3,21,93,3,2,45,118,.246,.298,.401,.699,261,20,6,0,7,3,8,.268,85,69
250,,OAK,Batting 3rd,2022,174,74.0,162,690,624,78,149,37,1,18,64,5,2,54,168,.239,.307,.388,.695,242,15,9,0,3,2,2,.297,121,82
251,,SEA,Batting 3rd,2022,172,73.3,162,714,630,77,146,25,0,19,69,6,2,73,156,.232,.315,.362,.677,228,17,6,0,5,1,8,.276,93,78
252,,ARI,Batting 3rd,2021,178,72.2,162,714,655,76,155,34,4,17,82,1,0,52,154,.237,.294,.379,.673,248,15,3,0,4,2,4,.283,94,67
253,,DET,Batting 3rd,2021,175,71.8,162,702,611,88,132,25,4,18,59,11,1,78,167,.216,.310,.358,.668,219,14,7,2,4,1,9,.265,90,67
254,,MIA,Batting 3rd,2024,196,71.6,162,707,651,77,154,30,0,25,95,6,1,44,169,.237,.288,.398,.685,259,20,5,1,6,2,4,.279,101,76
255,,TEX,Batting 3rd,2025,171,71.5,147,648,575,81,131,26,1,21,68,11,0,57,129,.228,.306,.386,.692,222,11,10,0,6,2,2,.255,100,77
256,,KCR,Batting 3rd,2023,205,71.4,162,700,640,75,151,21,1,26,82,6,2,38,147,.236,.283,.394,.677,252,12,8,1,10,3,6,.262,92,74
257,,LAA,Batting 3rd,2024,175,70.8,162,699,613,66,132,28,3,19,66,10,2,72,183,.215,.302,.364,.666,223,13,7,0,7,0,1,.270,99,73
258,,PIT,Batting 3rd,2022,180,69.8,162,697,638,62,146,28,5,20,69,9,3,51,189,.229,.290,.382,.672,244,15,5,0,3,2,2,.292,105,75
259,,TEX,Batting 3rd,2021,166,69.5,162,690,608,77,132,29,1,19,64,12,1,71,221,.217,.304,.362,.666,220,16,7,0,4,1,3,.304,100,67
260,,CIN,Batting 3rd,2022,173,68.5,162,697,625,79,149,18,2,20,71,7,3,57,159,.238,.307,.370,.677,231,24,8,1,6,0,2,.285,100,78
261,,MIA,Batting 3rd,2022,189,68.5,162,700,625,69,137,33,2,21,71,5,2,58,174,.219,.291,.379,.670,237,17,8,0,6,2,7,.266,103,75
262,,TBR,Batting 3rd,2021,186,68.5,162,723,633,103,133,31,2,17,71,7,4,77,171,.210,.299,.346,.645,219,10,6,0,6,9,11,.257,74,62
263,,COL,Batting 3rd,2022,181,68.2,162,712,652,77,154,25,3,19,79,0,0,49,163,.236,.293,.371,.664,242,20,5,0,5,3,4,.284,86,74
264,,MIA,Batting 3rd,2025,159,66.8,146,647,582,79,134,26,2,16,74,19,5,51,129,.230,.303,.364,.667,212,10,11,0,3,3,9,.268,89,71
265,,MIN,Batting 3rd,2025,170,66.3,146,636,566,71,137,28,1,9,63,15,5,56,135,.242,.321,.343,.664,194,8,11,1,2,0,4,.302,89,72
266,,CIN,Batting 3rd,2024,177,65.8,162,703,636,74,137,32,1,22,84,15,4,53,170,.215,.282,.373,.655,237,18,8,1,5,3,4,.256,89,69
267,,TEX,Batting 3rd,2018,179,65.6,162,715,655,78,156,30,4,14,81,6,4,50,127,.238,.295,.360,.655,236,23,4,2,4,0,11,.274,82,65
268,,WSN,Batting 3rd,2025,160,65.0,145,627,577,70,141,20,0,21,79,10,4,40,129,.244,.293,.388,.682,224,13,3,0,7,0,4,.276,94,74
269,,ATL,Batting 3rd,2020,69,63.3,60,273,230,45,76,18,1,16,62,0,0,42,51,.330,.436,.626,1.062,144,7,1,0,0,3,1,.368,155,165
270,,SFG,Batting 3rd,2022,190,62.1,162,713,620,74,119,24,1,18,54,3,1,78,168,.192,.289,.321,.610,199,9,9,1,5,2,2,.230,74,61
271,,CHW,Batting 3rd,2025,168,60.3,146,634,582,74,130,30,1,16,64,7,1,46,130,.223,.283,.361,.644,210,10,3,0,2,1,5,.260,88,65
272,,WSN,Batting 3rd,2020,71,49.2,60,258,219,41,64,19,4,10,39,6,1,35,43,.292,.384,.553,.936,121,3,0,0,4,6,3,.318,142,134
273,,CLE,Batting 3rd,2020,65,48.5,60,263,237,37,74,19,0,15,40,4,3,20,41,.312,.380,.582,.963,138,10,6,0,0,1,2,.326,176,139
274,,PHI,Batting 3rd,2020,70,47.5,60,259,204,44,58,9,2,11,32,9,3,49,46,.284,.426,.510,.936,104,6,3,1,2,8,2,.315,141,136
275,,KCR,Batting 3rd,2020,64,43.3,60,255,235,33,67,16,0,15,44,2,0,16,71,.285,.337,.545,.882,128,4,3,0,1,0,3,.347,145,118
276,,MIN,Batting 3rd,2020,66,42.2,60,253,216,36,61,5,0,15,35,2,0,32,57,.282,.383,.514,.897,111,8,4,0,1,7,2,.317,142,125
277,,COL,Batting 3rd,2020,68,42.1,60,259,232,33,78,13,1,4,45,0,1,20,41,.336,.386,.453,.839,105,2,2,0,5,4,4,.385,136,112
278,,LAD,Batting 3rd,2020,71,41.5,60,270,233,44,63,11,0,12,37,3,0,29,44,.270,.359,.472,.831,110,5,5,0,3,1,2,.283,104,108
279,,LAA,Batting 3rd,2020,62,41.2,60,273,221,40,51,10,3,13,41,1,1,44,60,.231,.363,.480,.842,106,4,4,0,4,5,1,.250,121,111
280,,SDP,Batting 3rd,2020,67,41.0,60,262,231,44,65,14,1,12,43,9,1,26,50,.281,.355,.506,.861,117,9,2,0,3,4,1,.308,115,115
281,,CHW,Batting 3rd,2020,64,40.2,60,263,235,39,64,14,0,15,48,0,0,25,65,.272,.346,.523,.869,123,10,2,0,1,0,1,.314,122,116
282,,STL,Batting 3rd,2020,65,40.2,58,237,197,32,60,13,0,6,23,1,0,37,44,.305,.415,.462,.877,91,5,1,0,1,0,0,.365,153,122
283,,SFG,Batting 3rd,2020,73,39.9,60,262,238,35,74,16,2,5,35,3,0,19,43,.311,.366,.458,.824,109,7,3,0,2,0,1,.359,111,107
284,,MIL,Batting 3rd,2020,72,39.5,60,255,223,39,58,8,1,17,39,3,3,26,71,.260,.350,.534,.884,119,8,5,0,0,0,2,.304,149,120
285,,TBR,Batting 3rd,2020,77,38.0,60,263,219,42,59,7,0,9,25,7,1,37,62,.269,.392,.425,.816,93,9,7,0,0,2,1,.338,120,107
286,,NYM,Batting 3rd,2020,66,36.8,60,268,239,32,70,16,0,6,26,0,1,22,69,.293,.362,.435,.797,104,8,5,0,2,0,3,.386,99,101
287,,HOU,Batting 3rd,2020,66,36.6,60,261,236,30,64,17,0,8,33,2,0,23,40,.271,.341,.445,.786,105,4,2,0,0,1,2,.298,118,97
288,,ARI,Batting 3rd,2020,64,36.3,60,263,234,41,66,16,3,5,30,5,3,21,50,.282,.350,.440,.790,103,5,5,0,3,1,2,.335,125,99
289,,SEA,Batting 3rd,2020,63,35.1,60,256,222,37,58,7,0,10,29,3,1,33,67,.261,.355,.428,.783,95,5,0,0,1,0,1,.329,131,97
290,,BAL,Batting 3rd,2020,68,34.3,60,264,247,24,72,20,0,4,32,0,1,13,59,.291,.330,.421,.751,104,3,2,0,2,0,2,.366,101,89
291,,BOS,Batting 3rd,2020,69,33.5,60,264,238,37,62,14,0,8,24,5,0,23,52,.261,.330,.420,.750,100,6,2,0,1,2,1,.302,94,88
292,,CIN,Batting 3rd,2020,73,30.5,60,250,204,33,39,10,0,13,27,0,1,43,58,.191,.336,.431,.767,88,7,2,0,1,0,1,.194,115,93
293,,DET,Batting 3rd,2020,71,29.7,58,243,215,33,53,4,0,10,36,1,0,25,57,.247,.325,.405,.730,87,3,1,0,2,1,0,.287,109,84
294,,NYY,Batting 3rd,2020,66,29.7,60,255,210,30,46,11,1,6,25,5,3,41,48,.219,.353,.367,.720,77,4,3,0,1,1,2,.255,85,83
295,,MIA,Batting 3rd,2020,68,29.4,60,253,224,38,56,14,0,7,32,1,1,26,54,.250,.332,.406,.738,91,8,2,0,1,0,1,.299,110,86
296,,TOR,Batting 3rd,2020,67,27.4,60,264,240,29,57,7,1,10,32,1,0,20,69,.238,.297,.400,.697,96,8,1,0,2,0,1,.288,82,74
297,,CHC,Batting 3rd,2020,66,25.5,60,261,226,30,46,9,0,10,29,2,0,23,64,.204,.299,.376,.675,85,8,9,0,3,3,4,.232,91,70
298,,OAK,Batting 3rd,2020,67,20.2,60,258,230,32,41,7,1,9,28,2,0,24,70,.178,.264,.335,.598,77,7,3,0,1,0,0,.211,67,51
299,,PIT,Batting 3rd,2020,64,18.0,60,250,222,19,42,8,0,5,21,1,0,23,63,.189,.264,.293,.557,65,5,1,0,4,0,1,.234,75,41
300,,TEX,Batting 3rd,2020,68,11.2,60,253,227,20,33,3,3,3,19,1,0,16,60,.145,.206,.225,.430,51,5,3,0,7,0,1,.175,34,9
