 Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
166,,MIN,Batting 2nd,2008,175,87.8,163,757,670,102,186,32,4,10,73,15,3,58,93,.278,.335,.382,.717,256,17,3,20,6,1,9,.307,92,94
167,,FLA,Batting 2nd,2009,207,87.7,162,758,657,105,169,37,6,10,72,12,8,77,140,.257,.340,.377,.717,248,13,9,8,7,1,9,.309,91,91
168,,NYY,Batting 2nd,2015,176,87.4,162,749,663,108,170,21,1,21,72,13,4,67,143,.256,.328,.386,.715,256,12,6,9,4,0,8,.296,93,91
169,,TOR,Batting 2nd,2012,174,87.3,162,730,651,103,161,22,4,28,91,3,5,61,168,.247,.319,.422,.741,275,13,9,5,4,1,6,.290,107,107
170,,COL,Batting 2nd,2015,195,87.1,162,731,667,97,185,33,7,12,78,19,4,50,130,.277,.326,.402,.728,268,18,1,8,5,1,6,.326,97,94
171,,TBR,Batting 2nd,2015,216,87.1,162,718,645,86,165,37,1,23,74,18,7,57,199,.256,.328,.423,.751,273,21,13,1,2,0,5,.334,109,100
172,,DET,Batting 2nd,2006,186,86.9,162,747,689,104,195,30,3,16,79,1,3,38,87,.283,.326,.405,.731,279,19,7,10,3,1,7,.304,89,90
173,,PIT,Batting 2nd,2015,191,86.8,162,748,691,108,190,34,3,16,72,25,12,32,132,.275,.322,.402,.724,278,16,17,5,3,1,9,.319,101,93
174,,TBR,Batting 2nd,2012,174,86.8,162,730,652,91,150,32,5,28,80,27,4,64,192,.230,.304,.423,.727,276,13,6,5,2,1,6,.281,103,102
175,,CIN,Batting 2nd,2014,171,86.6,162,716,633,84,163,26,2,19,61,18,8,73,143,.258,.336,.395,.731,250,11,3,4,3,4,6,.304,122,105
176,,NYM,Batting 2nd,2014,168,86.3,162,735,669,88,185,39,3,9,58,11,4,56,113,.277,.333,.384,.717,257,15,4,0,6,3,5,.318,114,101
177,,BOS,Batting 2nd,2006,188,86.2,162,768,700,89,195,37,0,8,66,5,1,48,75,.279,.334,.366,.700,256,17,13,2,5,0,5,.301,79,83
178,,DET,Batting 2nd,2015,178,86.2,161,733,676,102,182,32,7,16,71,8,6,46,97,.269,.317,.408,.725,276,13,4,1,6,1,7,.292,94,93
179,,TBR,Batting 2nd,2014,176,86.2,162,738,654,96,169,41,6,13,49,14,8,74,118,.258,.333,.399,.732,261,19,2,3,5,1,4,.295,114,105
180,,TEX,Batting 2nd,2012,168,86.2,162,745,661,93,188,33,8,4,67,20,10,58,102,.284,.345,.377,.721,249,17,5,17,4,0,9,.329,88,103
181,,CHW,Batting 2nd,2011,180,86.0,162,737,666,90,186,35,3,15,72,6,6,47,96,.279,.331,.408,.740,272,22,8,10,6,0,6,.305,109,108
182,,PIT,Batting 2nd,2007,188,86.0,162,744,661,95,170,42,6,13,61,12,6,58,97,.257,.320,.398,.718,263,13,8,6,11,1,9,.279,95,89
183,,PHI,Batting 2nd,2014,169,85.8,162,743,654,90,157,31,5,16,59,25,4,76,116,.240,.324,.376,.700,246,10,6,5,2,2,7,.269,111,97
184,,TBR,Batting 2nd,2008,176,85.8,162,755,670,103,172,28,4,14,81,41,10,71,120,.257,.326,.373,.699,250,16,2,3,8,2,7,.290,84,89
185,,CIN,Batting 2nd,2011,208,85.5,162,762,687,101,180,40,1,17,71,11,7,51,116,.262,.318,.397,.715,273,15,6,16,2,0,8,.293,95,101
186,,SFG,Batting 2nd,2010,195,85.5,162,727,652,85,182,32,2,11,72,7,3,53,105,.279,.333,.385,.718,251,13,4,10,8,0,12,.314,98,96
187,,MIL,Batting 2nd,2014,190,85.4,162,727,667,87,178,37,9,13,75,16,10,41,96,.267,.318,.408,.725,272,10,9,9,1,0,7,.295,105,103
188,,SEA,Batting 2nd,2015,192,85.4,162,728,667,92,170,43,2,22,64,10,8,54,137,.255,.312,.424,.736,283,15,3,0,4,1,7,.289,104,95
189,,CLE,Batting 2nd,2013,176,85.2,162,738,653,92,158,25,4,25,79,14,9,69,160,.242,.316,.407,.723,266,12,5,4,7,1,4,.280,96,101
190,,BOS,Batting 2nd,2012,182,85.1,162,730,667,89,177,44,4,12,69,19,6,44,104,.265,.312,.397,.709,265,9,5,6,8,2,6,.295,95,98
191,,DET,Batting 2nd,2009,179,84.9,163,746,681,89,187,33,6,11,81,7,2,38,64,.275,.321,.389,.710,265,15,11,10,5,2,10,.288,91,89
192,,COL,Batting 2nd,2012,188,84.5,162,734,672,93,178,35,6,16,83,11,2,40,117,.265,.313,.406,.719,273,17,9,8,4,0,6,.298,88,101
193,,LAD,Batting 2nd,2013,211,84.5,162,738,673,93,180,30,2,15,57,15,7,40,142,.267,.320,.385,.705,259,10,15,4,6,1,8,.316,95,96
194,,CIN,Batting 2nd,2012,175,84.3,162,732,669,108,172,23,6,18,60,32,8,49,184,.257,.310,.390,.700,261,9,4,7,3,0,10,.328,93,96
195,,DET,Batting 2nd,2012,186,84.3,162,728,662,93,170,27,9,16,76,10,1,48,147,.257,.313,.397,.710,263,11,7,8,3,0,5,.307,88,99
196,,LAA,Batting 2nd,2010,175,84.2,162,731,671,81,174,47,4,14,67,24,5,43,97,.259,.309,.404,.712,271,15,7,5,5,0,4,.283,103,94
197,,PHI,Batting 2nd,2013,190,84.2,162,715,656,88,169,41,3,16,51,16,1,51,111,.258,.315,.402,.718,264,15,5,1,2,1,6,.288,108,99
198,,KCR,Batting 2nd,2013,169,84.0,162,727,665,88,183,29,4,11,66,28,2,45,111,.275,.322,.380,.702,253,16,3,9,5,3,6,.314,103,96
199,,NYM,Batting 2nd,2012,206,84.0,162,724,670,86,194,41,5,4,66,11,5,39,120,.290,.331,.384,.715,257,16,6,2,7,1,10,.344,104,101
200,,LAD,Batting 2nd,2007,173,83.9,162,748,681,97,193,24,7,2,51,57,12,41,53,.283,.327,.348,.675,237,10,5,18,3,1,6,.304,83,79
