Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
167,,MIL,Batting 2nd,2021,212,90.3,162,727,644,104,149,39,0,28,78,10,0,76,181,.231,.318,.422,.740,272,11,6,0,1,3,7,.278,107,91
168,,MIA,Batting 2nd,2016,192,89.7,161,732,668,85,194,33,6,10,72,2,5,57,99,.290,.347,.403,.750,269,20,3,1,3,4,11,.327,110,100
169,,MIL,Batting 2nd,2016,179,89.7,162,728,649,88,162,32,3,22,74,20,4,66,164,.250,.320,.410,.730,266,9,3,6,3,0,7,.300,100,93
170,,CHW,Batting 2nd,2021,180,89.4,162,724,636,96,160,32,3,20,80,9,1,70,151,.252,.334,.406,.739,258,14,10,5,3,0,8,.299,96,92
171,,ATH,Batting 2nd,2025,163,89.1,147,669,614,98,167,38,1,26,82,6,3,46,124,.272,.329,.464,.794,285,20,7,1,1,1,5,.303,110,107
172,,MIN,Batting 2nd,2016,173,89.1,162,744,652,87,162,36,4,16,76,10,5,79,141,.248,.332,.390,.722,254,9,6,1,6,2,5,.291,98,92
173,,TOR,Batting 2nd,2022,172,89.1,162,740,692,91,190,39,0,23,83,16,7,45,141,.275,.320,.431,.751,298,23,2,0,1,2,8,.316,97,97
174,,NYM,Batting 2nd,2024,178,89.0,162,745,662,96,153,32,0,27,90,19,1,67,189,.231,.310,.402,.712,266,8,11,0,5,0,6,.279,94,89
175,,SFG,Batting 2nd,2025,153,89.0,146,656,567,90,142,22,1,29,81,6,3,76,172,.250,.343,.446,.789,253,14,7,0,6,0,1,.304,123,107
176,,HOU,Batting 2nd,2021,190,88.5,162,752,680,93,180,36,2,16,70,4,1,59,122,.265,.331,.394,.725,268,18,10,0,3,1,2,.301,86,88
177,,COL,Batting 2nd,2022,185,88.4,162,730,665,95,187,39,3,16,77,2,2,46,119,.281,.333,.421,.754,280,25,9,3,7,1,9,.318,112,99
178,,MIL,Batting 2nd,2023,186,88.3,162,724,627,93,158,38,0,16,88,13,2,83,175,.252,.346,.389,.735,244,17,9,1,4,2,3,.323,110,89
179,,SDP,Batting 2nd,2023,166,88.2,162,737,642,93,153,33,1,23,81,24,3,84,164,.238,.329,.400,.729,257,19,5,1,5,1,8,.283,97,87
180,,ARI,Batting 2nd,2016,196,87.8,162,751,693,99,183,35,10,14,69,24,7,47,158,.264,.312,.404,.716,280,13,3,5,3,0,6,.323,91,89
181,,KCR,Batting 2nd,2018,163,87.8,162,724,641,87,159,38,3,19,80,28,9,64,162,.248,.322,.406,.728,260,10,9,4,6,1,12,.300,109,90
182,,SFG,Batting 2nd,2016,189,87.4,162,748,673,101,175,29,10,14,70,12,4,64,88,.260,.325,.395,.721,266,15,3,2,4,1,4,.280,98,91
183,,COL,Batting 2nd,2021,186,87.3,161,718,666,84,182,36,6,18,70,6,4,38,142,.273,.317,.426,.744,284,15,6,6,2,0,5,.323,103,91
184,,MIL,Batting 2nd,2025,163,87.2,147,674,611,91,160,45,4,21,77,12,8,52,129,.262,.322,.452,.774,276,13,5,1,5,1,8,.298,108,102
185,,TEX,Batting 2nd,2019,172,87.2,162,741,690,98,182,30,4,26,88,20,10,34,176,.264,.299,.432,.730,298,11,4,2,9,1,11,.314,94,78
186,,KCR,Batting 2nd,2021,178,87.1,162,716,629,91,166,22,1,16,68,21,3,71,112,.264,.341,.378,.720,238,11,5,7,4,3,1,.297,107,88
187,,PHI,Batting 2nd,2021,217,86.8,162,733,670,94,165,35,3,28,80,7,2,50,159,.246,.308,.433,.741,290,19,11,0,2,0,6,.282,103,90
188,,SDP,Batting 2nd,2016,180,86.8,162,717,648,104,158,31,7,25,90,23,6,57,167,.244,.309,.429,.738,278,14,6,2,4,0,10,.289,113,94
189,,SDP,Batting 2nd,2019,251,86.6,162,723,665,82,167,37,2,26,83,9,3,48,179,.251,.304,.430,.734,286,12,4,2,4,1,7,.304,104,79
190,,ATL,Batting 2nd,2025,150,86.3,146,657,586,74,162,25,1,17,61,3,1,66,165,.276,.352,.410,.761,240,12,3,0,2,2,1,.357,116,101
191,,SEA,Batting 2nd,2025,163,86.0,146,670,595,93,138,24,1,34,87,19,4,60,159,.232,.311,.447,.758,266,9,10,1,4,5,5,.256,105,97
192,,LAD,Batting 2nd,2025,160,85.7,146,670,602,95,158,22,2,24,88,8,1,59,94,.262,.328,.425,.754,256,13,3,0,6,3,2,.273,97,97
193,,SEA,Batting 2nd,2019,169,85.7,162,742,651,98,150,33,6,21,85,15,3,74,176,.230,.313,.396,.709,258,10,7,3,7,1,8,.280,92,74
194,,OAK,Batting 2nd,2024,182,85.6,162,715,651,85,165,30,5,25,76,11,5,51,147,.253,.316,.430,.746,280,18,9,2,2,2,7,.291,114,97
195,,SEA,Batting 2nd,2022,181,85.6,162,731,656,81,168,28,1,23,88,0,1,48,128,.256,.325,.407,.732,267,18,21,0,5,3,7,.284,108,93
196,,NYY,Batting 2nd,2016,183,85.5,162,726,638,84,169,34,0,11,62,15,3,68,121,.265,.337,.370,.707,236,9,5,5,7,1,2,.308,98,89
197,,PIT,Batting 2nd,2016,223,85.5,162,751,677,93,164,35,2,23,69,15,8,68,160,.242,.315,.402,.716,272,13,4,1,1,4,9,.285,95,90
198,,MIA,Batting 2nd,2023,203,84.7,162,721,641,86,156,28,0,30,83,1,0,69,172,.243,.319,.427,.747,274,24,5,0,5,1,4,.284,106,90
199,,DET,Batting 2nd,2018,168,84.1,162,724,656,80,162,37,6,18,65,4,1,56,166,.247,.313,.404,.717,265,12,8,2,2,0,4,.304,111,87
200,,SFG,Batting 2nd,2024,189,84.1,162,721,632,82,153,29,2,22,68,6,3,73,154,.242,.324,.399,.722,252,13,7,1,8,5,6,.282,107,92
201,,COL,Batting 2nd,2023,171,83.5,162,728,665,93,168,38,4,23,78,9,5,52,150,.253,.310,.426,.735,283,21,5,2,4,0,6,.292,105,87
202,,CLE,Batting 2nd,2023,174,83.4,162,733,670,85,174,32,7,12,63,26,2,53,126,.260,.316,.382,.698,256,15,4,2,4,7,6,.302,101,79
203,,SEA,Batting 2nd,2018,179,83.4,162,729,671,95,189,36,5,10,73,20,11,42,99,.282,.325,.395,.720,265,17,4,5,7,0,6,.315,100,88
204,,SFG,Batting 2nd,2022,191,83.4,162,731,636,87,141,35,1,25,76,5,0,76,171,.222,.316,.398,.714,253,14,14,0,5,2,3,.261,102,88
205,,PHI,Batting 2nd,2018,195,83.3,162,732,629,93,135,34,0,26,81,6,1,90,167,.215,.315,.393,.707,247,10,5,0,7,1,5,.246,100,85
206,,OAK,Batting 2nd,2017,171,83.2,162,737,654,91,148,28,1,28,85,7,1,70,196,.226,.303,.401,.704,262,10,5,1,6,0,3,.275,87,79
207,,SFG,Batting 2nd,2019,224,83.2,162,741,668,82,163,32,3,20,63,6,6,64,176,.244,.314,.391,.705,261,9,5,2,2,0,6,.302,104,73
208,,TBR,Batting 2nd,2017,190,83.2,162,738,659,78,153,33,4,23,67,17,6,64,206,.232,.307,.399,.706,263,10,8,4,3,1,4,.300,91,80
209,,MIL,Batting 2nd,2022,169,83.1,162,728,664,95,153,32,0,34,106,9,3,57,191,.230,.291,.432,.723,287,13,2,0,5,3,6,.268,98,89
210,,CHW,Batting 2nd,2025,167,83.0,146,648,560,87,132,23,4,28,72,14,6,72,130,.236,.330,.441,.771,247,14,9,0,5,0,4,.256,125,102
211,,ARI,Batting 2nd,2022,193,82.9,162,722,645,87,149,33,5,25,90,13,4,63,173,.231,.306,.414,.720,267,13,8,2,4,2,8,.275,108,89
212,,DET,Batting 2nd,2019,165,82.5,161,722,663,75,171,38,6,13,65,3,2,47,186,.258,.310,.392,.702,260,8,6,0,6,0,7,.336,107,72
213,,DET,Batting 2nd,2021,167,82.4,162,721,665,84,181,29,0,17,79,3,2,43,163,.272,.319,.392,.712,261,15,6,1,6,0,4,.334,102,84
214,,CLE,Batting 2nd,2019,168,82.2,162,736,665,100,161,34,4,22,72,21,3,45,142,.242,.298,.405,.702,269,13,10,11,5,0,7,.275,86,72
215,,DET,Batting 2nd,2016,168,82.1,161,727,657,99,168,31,8,16,69,10,3,60,157,.256,.319,.400,.719,263,21,3,3,4,0,9,.311,88,90
216,,OAK,Batting 2nd,2023,179,82.0,162,719,623,81,135,32,2,23,73,14,1,81,211,.217,.312,.385,.697,240,8,8,0,7,0,1,.283,109,78
217,,WSN,Batting 2nd,2025,152,81.7,145,643,559,78,136,26,1,24,80,14,7,74,176,.243,.336,.422,.759,236,10,6,1,3,8,3,.309,116,99
218,,HOU,Batting 2nd,2025,172,81.4,146,656,574,85,146,25,1,21,66,6,2,69,121,.254,.340,.411,.751,236,16,8,0,5,5,5,.286,109,98
219,,CLE,Batting 2nd,2022,167,81.2,162,727,680,100,186,30,8,12,73,18,4,35,119,.274,.314,.394,.708,268,21,7,0,5,0,7,.314,102,87
220,,CIN,Batting 2nd,2022,174,81.1,162,718,650,89,156,30,4,21,83,5,2,50,155,.240,.306,.395,.701,257,8,13,1,3,0,5,.283,107,85
221,,ATL,Batting 2nd,2024,183,80.7,162,725,661,94,162,39,1,19,78,9,4,49,142,.245,.304,.393,.698,260,9,9,1,4,0,4,.284,93,85
222,,COL,Batting 2nd,2024,166,80.6,162,721,674,86,173,34,3,24,68,9,4,33,194,.257,.295,.423,.717,285,15,4,7,2,1,4,.325,103,89
223,,KCR,Batting 2nd,2016,167,80.6,162,727,677,81,180,48,2,14,61,11,6,40,130,.266,.308,.405,.713,274,18,3,4,3,1,6,.310,100,88
224,,BAL,Batting 2nd,2024,172,80.4,162,737,661,82,155,24,0,25,86,6,0,66,129,.234,.304,.384,.688,254,11,3,0,7,2,0,.253,85,83
225,,TOR,Batting 2nd,2018,176,80.2,162,728,670,89,161,45,3,25,77,6,3,49,175,.240,.294,.428,.723,287,20,4,1,4,3,5,.287,95,86
226,,CHC,Batting 2nd,2024,187,79.8,162,732,651,92,149,34,3,18,65,13,2,69,184,.229,.310,.373,.683,243,10,9,0,3,0,1,.290,93,82
227,,CHW,Batting 2nd,2022,180,79.6,162,727,669,90,163,36,1,20,70,12,1,46,142,.244,.297,.390,.687,261,10,6,2,4,1,7,.280,97,81
228,,LAA,Batting 2nd,2025,158,79.1,146,653,570,75,146,26,0,15,57,8,2,63,117,.256,.343,.381,.724,217,9,14,3,3,3,1,.297,108,92
229,,MIA,Batting 2nd,2019,200,79.0,162,727,667,87,166,29,2,20,79,6,3,48,152,.249,.306,.388,.694,259,13,8,1,3,0,7,.293,106,70
230,,CHW,Batting 2nd,2016,171,78.9,162,734,675,92,182,35,9,10,63,19,6,41,151,.270,.313,.393,.706,265,24,4,9,5,0,5,.331,95,87
231,,ATL,Batting 2nd,2017,186,78.6,162,740,693,87,183,35,2,16,74,12,8,35,112,.264,.306,.390,.696,270,17,8,2,2,1,6,.295,89,77
232,,MIA,Batting 2nd,2018,183,78.6,161,731,658,78,162,28,4,20,65,4,4,55,136,.246,.314,.392,.706,258,20,12,1,4,1,4,.281,113,84
233,,SDP,Batting 2nd,2017,186,78.3,162,711,640,74,159,30,1,17,53,14,4,56,168,.248,.313,.378,.691,242,10,5,8,2,0,6,.311,101,77
234,,BAL,Batting 2nd,2025,165,78.1,145,647,588,95,152,28,0,23,60,5,3,46,129,.259,.323,.423,.746,249,17,11,0,2,1,4,.295,111,95
235,,CHW,Batting 2nd,2017,172,77.9,162,728,664,88,161,22,2,20,72,11,2,50,163,.242,.302,.372,.674,247,7,7,5,2,0,9,.292,85,72
236,,NYM,Batting 2nd,2017,177,77.9,162,738,657,92,157,31,5,15,65,13,3,63,125,.239,.315,.370,.685,243,17,11,5,2,1,9,.274,84,75
237,,KCR,Batting 2nd,2019,172,77.5,162,725,667,88,163,30,10,19,86,30,8,40,174,.244,.289,.405,.694,270,15,5,6,7,1,10,.299,95,69
238,,PIT,Batting 2nd,2021,191,77.4,162,714,645,80,156,39,4,14,53,8,2,60,148,.242,.309,.380,.689,245,12,4,3,2,0,5,.293,104,79
239,,TEX,Batting 2nd,2022,171,76.4,162,721,654,92,147,31,1,27,77,11,1,52,120,.225,.290,.399,.689,261,14,10,0,5,6,4,.234,97,81
240,,MIA,Batting 2nd,2025,169,76.3,146,662,599,79,150,27,6,18,71,12,3,55,146,.250,.315,.406,.720,243,15,3,1,4,4,3,.301,103,89
241,,TBR,Batting 2nd,2022,186,76.3,162,717,651,90,165,31,3,12,70,8,3,55,126,.253,.312,.366,.678,238,11,4,0,7,2,5,.294,98,80
242,,TOR,Batting 2nd,2024,175,76.2,162,730,644,91,143,30,5,18,60,6,1,68,147,.222,.308,.368,.676,237,12,13,2,3,0,7,.259,93,80
243,,CLE,Batting 2nd,2021,170,76.1,162,712,652,87,165,28,4,13,64,11,2,46,153,.253,.307,.368,.675,240,10,7,1,6,0,1,.309,92,75
244,,SEA,Batting 2nd,2024,173,76.1,162,723,647,88,157,23,0,17,67,23,7,62,194,.243,.318,.357,.675,231,14,11,0,3,1,7,.319,97,81
245,,KCR,Batting 2nd,2022,172,76.0,162,715,657,75,170,31,3,11,73,17,6,50,121,.259,.312,.365,.677,240,12,3,0,5,1,2,.300,98,79
246,,WSN,Batting 2nd,2023,169,75.6,162,728,670,90,161,30,3,22,87,17,7,36,143,.240,.286,.393,.679,263,11,11,1,10,0,5,.270,90,73
247,,PHI,Batting 2nd,2016,178,75.5,162,720,647,86,159,26,8,14,62,24,8,49,158,.246,.309,.376,.684,243,15,11,11,2,2,9,.304,101,82
248,,TBR,Batting 2nd,2024,179,74.8,162,713,638,81,141,31,1,23,67,12,4,61,175,.221,.298,.381,.679,243,10,10,0,3,1,4,.266,103,80
249,,SFG,Batting 2nd,2018,201,74.0,162,729,653,71,159,27,3,13,52,5,3,64,134,.243,.317,.354,.671,231,14,7,3,2,5,6,.287,102,76
250,,LAA,Batting 2nd,2024,187,73.5,162,712,645,76,150,28,1,21,70,33,11,54,159,.233,.305,.377,.682,243,17,13,0,0,2,2,.277,104,81
251,,NYM,Batting 2nd,2023,177,71.8,162,725,661,98,149,29,0,21,75,29,4,49,144,.225,.287,.365,.652,241,14,10,1,4,0,1,.256,81,67
252,,SDP,Batting 2nd,2018,186,71.5,162,725,659,78,156,28,3,17,71,15,5,60,163,.237,.301,.366,.667,241,18,2,1,3,4,7,.288,98,74
253,,WSN,Batting 2nd,2024,172,71.0,162,720,650,76,144,31,5,17,71,31,12,57,172,.222,.293,.363,.656,236,10,10,0,3,2,8,.274,92,75
254,,BAL,Batting 2nd,2021,171,70.3,162,720,653,93,141,27,3,30,82,0,0,52,170,.216,.281,.404,.686,264,23,9,2,4,1,6,.243,93,76
255,,CLE,Batting 2nd,2024,180,70.2,161,711,642,91,152,24,2,17,67,22,7,43,140,.237,.298,.360,.658,231,14,16,4,6,1,5,.275,88,75
256,,CHW,Batting 2nd,2018,176,69.7,162,727,676,65,160,44,10,8,55,10,2,39,179,.237,.283,.367,.650,248,14,6,3,3,0,8,.309,85,69
257,,TEX,Batting 2nd,2021,172,68.7,162,706,638,81,159,23,5,7,48,12,4,55,148,.249,.317,.334,.651,213,15,9,2,2,1,5,.313,97,71
258,,STL,Batting 2nd,2025,167,68.2,147,659,591,79,148,32,1,16,64,10,6,50,125,.250,.320,.389,.709,230,27,12,2,3,1,2,.291,105,87
259,,COL,Batting 2nd,2025,171,67.5,146,636,583,79,146,31,5,17,63,8,8,35,148,.250,.299,.408,.707,238,15,8,4,6,0,6,.304,106,85
260,,MIN,Batting 2nd,2025,168,66.3,146,657,600,73,141,27,2,20,68,6,1,46,152,.235,.296,.387,.682,232,19,7,1,3,2,4,.281,92,79
261,,ATL,Batting 2nd,2016,189,66.0,161,735,683,85,165,32,4,13,77,12,3,39,117,.242,.290,.357,.647,244,26,8,4,1,0,6,.274,83,72
262,,CHW,Batting 2nd,2023,172,65.0,162,716,662,74,157,29,3,14,64,8,2,47,144,.237,.290,.353,.643,234,21,3,0,3,1,3,.282,92,65
263,,SDP,Batting 2nd,2025,151,63.9,146,658,606,63,156,31,4,7,53,9,2,31,45,.257,.294,.356,.650,216,12,3,11,7,0,2,.266,84,71
264,,DET,Batting 2nd,2022,177,62.7,162,706,644,72,147,33,6,9,63,4,1,45,146,.228,.284,.340,.624,219,14,8,1,8,1,5,.278,98,65
265,,PIT,Batting 2nd,2025,152,61.6,146,646,578,67,131,22,1,17,60,6,4,56,158,.227,.295,.356,.651,206,12,3,0,8,1,4,.277,99,71
266,,CHW,Batting 2nd,2024,174,58.4,162,705,649,70,146,26,2,16,56,9,7,45,165,.225,.278,.345,.623,224,20,4,2,4,0,5,.275,102,66
267,,OAK,Batting 2nd,2022,186,58.3,162,700,635,73,130,31,2,15,53,11,3,55,168,.205,.274,.331,.605,210,14,7,0,3,1,6,.253,93,60
268,,CIN,Batting 2nd,2025,156,55.4,146,654,574,77,120,16,1,13,58,16,1,66,158,.209,.295,.308,.603,177,17,6,3,5,0,5,.262,72,60
269,,OAK,Batting 2nd,2016,187,54.4,162,725,661,68,138,24,1,14,53,6,2,52,150,.209,.269,.312,.581,206,19,5,1,6,3,7,.247,68,55
270,,ATL,Batting 2nd,2020,65,50.4,60,279,239,50,70,17,0,11,45,4,1,36,55,.293,.394,.502,.896,120,2,4,0,0,4,4,.341,117,129
271,,NYY,Batting 2nd,2020,69,49.5,60,267,237,54,66,9,0,24,60,0,1,23,60,.278,.353,.620,.974,147,8,5,0,1,0,4,.273,142,143
272,,BAL,Batting 2nd,2020,70,48.8,60,267,244,45,70,19,1,17,45,1,1,17,43,.287,.346,.582,.928,142,3,5,1,0,3,3,.288,144,132
273,,LAA,Batting 2nd,2020,63,48.8,60,278,243,43,66,9,2,19,55,3,0,28,56,.272,.350,.560,.910,136,5,3,1,3,1,2,.275,136,129
274,,COL,Batting 2nd,2020,64,48.6,60,270,245,42,73,16,3,11,32,16,2,24,61,.298,.363,.522,.885,128,4,1,0,0,1,2,.358,146,124
275,,CLE,Batting 2nd,2025,177,47.5,145,641,587,61,116,24,2,16,45,5,3,41,166,.198,.255,.327,.582,192,15,6,2,5,2,2,.244,74,53
276,,CLE,Batting 2nd,2020,65,45.2,60,267,229,45,63,14,1,10,35,9,1,33,52,.275,.368,.476,.844,109,0,2,1,2,0,2,.314,144,116
277,,LAD,Batting 2nd,2020,62,44.7,60,275,250,42,68,13,1,18,45,1,0,23,50,.272,.331,.548,.879,137,6,0,0,2,0,5,.272,111,120
278,,TBR,Batting 2nd,2020,71,43.3,60,269,241,39,62,14,2,16,37,3,0,22,81,.257,.331,.531,.862,128,4,5,0,1,0,1,.317,126,117
279,,PHI,Batting 2nd,2020,64,41.9,60,267,226,43,57,13,0,13,33,1,0,36,60,.252,.367,.482,.849,109,5,5,0,0,0,4,.288,117,117
280,,SDP,Batting 2nd,2020,69,41.0,60,267,228,45,57,8,2,16,39,11,5,32,54,.250,.346,.513,.859,117,5,3,0,3,1,1,.255,114,117
281,,WSN,Batting 2nd,2020,63,40.8,60,265,239,43,68,15,0,11,41,8,1,22,44,.285,.344,.485,.829,116,4,0,3,1,3,2,.308,114,110
282,,SFG,Batting 2nd,2020,81,39.3,60,268,251,37,72,16,0,12,38,0,0,16,51,.287,.332,.494,.826,124,7,1,0,0,0,3,.319,109,109
283,,DET,Batting 2nd,2020,65,35.3,58,246,226,38,65,7,3,11,34,0,0,12,64,.288,.331,.491,.822,111,7,4,1,3,0,0,.351,133,108
284,,CHW,Batting 2nd,2020,68,35.0,60,272,241,36,58,10,2,11,35,0,1,27,76,.241,.324,.436,.759,105,3,3,0,1,0,1,.303,96,94
285,,TOR,Batting 2nd,2020,65,34.3,60,275,258,37,66,14,1,12,46,7,1,16,61,.256,.298,.457,.756,118,6,0,0,1,2,4,.290,95,90
286,,KCR,Batting 2nd,2020,65,34.2,60,259,233,43,58,9,3,10,26,15,3,24,82,.249,.318,.442,.760,103,4,0,1,1,0,2,.338,113,93
287,,BOS,Batting 2nd,2020,63,34.0,60,275,253,36,63,15,1,11,42,0,0,19,68,.249,.309,.447,.756,113,6,3,0,0,1,3,.299,94,92
288,,OAK,Batting 2nd,2020,70,33.6,60,263,217,36,50,12,2,7,28,3,1,33,57,.230,.350,.401,.751,87,4,9,0,4,0,2,.274,110,94
289,,NYM,Batting 2nd,2020,68,33.4,60,274,229,37,57,10,0,7,24,3,1,33,65,.249,.365,.384,.749,88,9,10,0,2,0,2,.314,89,94
290,,PIT,Batting 2nd,2020,60,33.1,60,255,228,28,65,9,0,7,25,0,2,20,36,.285,.349,.417,.766,95,4,3,3,1,1,4,.312,140,97
291,,SEA,Batting 2nd,2020,63,32.5,60,261,224,36,51,11,0,9,23,14,3,29,68,.228,.337,.397,.734,89,5,8,0,0,0,1,.286,116,89
292,,MIL,Batting 2nd,2020,67,30.4,60,260,215,39,42,7,0,13,23,4,1,38,85,.195,.331,.409,.740,88,7,6,0,1,3,2,.246,111,90
293,,CHC,Batting 2nd,2020,67,30.0,60,266,226,33,49,5,1,10,24,2,1,28,61,.217,.331,.381,.711,86,5,11,0,1,1,4,.250,103,84
294,,ARI,Batting 2nd,2020,64,29.0,60,266,239,32,60,16,1,4,28,2,0,16,40,.251,.316,.377,.692,90,6,8,0,3,0,5,.283,98,78
295,,CIN,Batting 2nd,2020,66,28.3,60,255,226,37,47,9,2,13,30,0,0,24,64,.208,.294,.438,.732,99,7,4,0,1,2,2,.227,103,85
296,,MIN,Batting 2nd,2020,69,27.5,60,259,229,28,57,12,0,8,28,1,2,24,55,.249,.327,.406,.733,93,12,3,2,1,1,0,.293,99,88
297,,TEX,Batting 2nd,2020,64,24.8,60,259,233,25,58,8,0,3,21,13,4,22,51,.249,.317,.322,.638,75,6,2,0,2,0,1,.304,100,66
298,,MIA,Batting 2nd,2020,66,24.0,60,263,245,30,53,11,0,8,30,8,1,12,65,.216,.266,.359,.625,88,4,5,0,1,0,5,.260,77,59
299,,HOU,Batting 2nd,2020,65,23.7,60,267,241,39,53,14,0,5,21,3,2,23,47,.220,.293,.340,.633,82,6,2,0,0,0,2,.254,77,63
300,,STL,Batting 2nd,2020,59,20.4,58,242,218,28,50,6,1,5,26,2,3,20,57,.229,.293,.335,.628,73,7,1,0,3,0,1,.283,81,62
